,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER
0,48,113,14001,1400000US48113014001,48113014001,140.01,CT,3675046,0
1,48,113,14129,1400000US48113014129,48113014129,141.29,CT,2478837,4984
2,48,113,14311,1400000US48113014311,48113014311,143.11,CT,903480,0
3,48,113,14601,1400000US48113014601,48113014601,146.01,CT,1159772,0
4,48,113,14902,1400000US48113014902,48113014902,149.02,CT,1786032,0
5,48,453,2319,1400000US48453002319,48453002319,23.19,CT,555246,0
6,48,453,2410,1400000US48453002410,48453002410,24.1,CT,1211486,0
19,48,201,323300,1400000US48201323300,48201323300,3233.0,CT,1310396,0
20,48,201,310200,1400000US48201310200,48201310200,3102.0,CT,1866744,0
21,48,201,312300,1400000US48201312300,48201312300,3123.0,CT,1411068,400
22,48,201,312800,1400000US48201312800,48201312800,3128.0,CT,934883,0
23,48,201,313500,1400000US48201313500,48201313500,3135.0,CT,1627578,0
24,48,201,320800,1400000US48201320800,48201320800,3208.0,CT,2921629,0
25,48,201,321500,1400000US48201321500,48201321500,3215.0,CT,941393,0
26,48,113,1900,1400000US48113001900,48113001900,19.0,CT,1183163,0
27,48,113,3901,1400000US48113003901,48113003901,39.01,CT,1214731,0
28,48,113,5200,1400000US48113005200,48113005200,52.0,CT,1468699,0
29,48,113,6302,1400000US48113006302,48113006302,63.02,CT,1638632,0
30,48,113,7801,1400000US48113007801,48113007801,78.01,CT,2421492,33668
33,48,453,204,1400000US48453000204,48453000204,2.04,CT,1822932,0
34,48,453,307,1400000US48453000307,48453000307,3.07,CT,1214352,0
35,48,453,1307,1400000US48453001307,48453001307,13.07,CT,1793883,0
36,48,453,1504,1400000US48453001504,48453001504,15.04,CT,2633763,0
37,48,453,1748,1400000US48453001748,48453001748,17.48,CT,5355764,0
38,48,453,1753,1400000US48453001753,48453001753,17.53,CT,2360141,0
39,48,453,1776,1400000US48453001776,48453001776,17.76,CT,2006658,0
40,48,453,1805,1400000US48453001805,48453001805,18.05,CT,1520763,0
42,48,201,220100,1400000US48201220100,48201220100,2201.0,CT,1774379,0
43,48,201,221100,1400000US48201221100,48201221100,2211.0,CT,3061196,2733
44,48,201,222503,1400000US48201222503,48201222503,2225.03,CT,1703241,699
45,48,201,230300,1400000US48201230300,48201230300,2303.0,CT,1744437,0
46,48,201,231600,1400000US48201231600,48201231600,2316.0,CT,1664813,0
47,48,201,233003,1400000US48201233003,48201233003,2330.03,CT,1009627,0
48,48,201,240701,1400000US48201240701,48201240701,2407.01,CT,7409434,3498
49,48,201,250500,1400000US48201250500,48201250500,2505.0,CT,4560473,2207
50,48,201,251401,1400000US48201251401,48201251401,2514.01,CT,1204615,0
60,48,029,110100,1400000US48029110100,48029110100,1101.0,CT,3533513,13720
61,48,029,121110,1400000US48029121110,48029121110,1211.1,CT,4523691,19688
62,48,201,253400,1400000US48201253400,48201253400,2534.0,CT,12807999,363589
63,48,439,121608,1400000US48439121608,48439121608,1216.08,CT,2948423,0
64,48,439,121906,1400000US48439121906,48439121906,1219.06,CT,1400810,0
65,48,439,122700,1400000US48439122700,48439122700,1227.0,CT,2592314,0
76,48,251,130212,1400000US48251130212,48251130212,1302.12,CT,54430452,134504
78,48,201,551703,1400000US48201551703,48201551703,5517.03,CT,3091372,21738
79,48,201,553802,1400000US48201553802,48201553802,5538.02,CT,5338223,106486
80,48,201,554502,1400000US48201554502,48201554502,5545.02,CT,4622434,21389
81,48,201,554901,1400000US48201554901,48201554901,5549.01,CT,8692536,88735
82,48,201,980000,1400000US48201980000,48201980000,9800.0,CT,5614639,26735
91,48,231,961000,1400000US48231961000,48231961000,9610.0,CT,8820525,57725
92,48,029,190604,1400000US48029190604,48029190604,1906.04,CT,1628394,0
93,48,029,191102,1400000US48029191102,48029191102,1911.02,CT,2344791,0
94,48,029,191505,1400000US48029191505,48029191505,1915.05,CT,2430993,1480
95,48,029,191900,1400000US48029191900,48029191900,1919.0,CT,3341282,0
103,48,139,60500,1400000US48139060500,48139060500,605.0,CT,5798116,0
128,48,439,114006,1400000US48439114006,48439114006,1140.06,CT,3158922,0
138,48,439,106503,1400000US48439106503,48439106503,1065.03,CT,2803385,0
139,48,439,110203,1400000US48439110203,48439110203,1102.03,CT,5226731,11925
140,48,439,110903,1400000US48439110903,48439110903,1109.03,CT,2010069,21812
141,48,439,111308,1400000US48439111308,48439111308,1113.08,CT,2759521,1548
142,48,061,11301,1400000US48061011301,48061011301,113.01,CT,1297323,41498
143,48,061,12304,1400000US48061012304,48061012304,123.04,CT,5761310,6286757
144,48,061,12613,1400000US48061012613,48061012613,126.13,CT,3578126,102526
145,48,061,13205,1400000US48061013205,48061013205,132.05,CT,1574029,0
146,48,061,13901,1400000US48061013901,48061013901,139.01,CT,921436,0
152,48,085,30405,1400000US48085030405,48085030405,304.05,CT,2775195,0
153,48,085,30407,1400000US48085030407,48085030407,304.07,CT,3267944,0
154,48,213,950601,1400000US48213950601,48213950601,9506.01,CT,8952830,5474203
157,48,085,30507,1400000US48085030507,48085030507,305.07,CT,1587236,13600
158,48,085,30512,1400000US48085030512,48085030512,305.12,CT,2794409,5777
159,48,085,30522,1400000US48085030522,48085030522,305.22,CT,5276927,0
160,48,085,31658,1400000US48085031658,48085031658,316.58,CT,4326231,91524
161,48,085,31718,1400000US48085031718,48085031718,317.18,CT,1535947,0
162,48,085,32012,1400000US48085032012,48085032012,320.12,CT,1605580,0
173,48,113,19202,1400000US48113019202,48113019202,192.02,CT,2010818,14077
174,48,113,19211,1400000US48113019211,48113019211,192.11,CT,3350671,0
175,48,113,19501,1400000US48113019501,48113019501,195.01,CT,2883560,0
180,48,491,20202,1400000US48491020202,48491020202,202.02,CT,133900955,683482
184,48,113,202,1400000US48113000202,48113000202,2.02,CT,1571513,30513
185,48,113,1001,1400000US48113001001,48113001001,10.01,CT,646814,0
186,48,113,1203,1400000US48113001203,48113001203,12.03,CT,479384,0
196,48,113,7825,1400000US48113007825,48113007825,78.25,CT,1781420,0
197,48,113,8604,1400000US48113008604,48113008604,86.04,CT,1261731,0
198,48,113,8705,1400000US48113008705,48113008705,87.05,CT,1608840,0
199,48,113,9104,1400000US48113009104,48113009104,91.04,CT,1187855,0
200,48,113,9603,1400000US48113009603,48113009603,96.03,CT,3526072,0
201,48,113,10101,1400000US48113010101,48113010101,101.01,CT,2704425,0
202,48,491,20325,1400000US48491020325,48491020325,203.25,CT,1376499,0
203,48,491,20602,1400000US48491020602,48491020602,206.02,CT,4368376,17722
204,48,491,21505,1400000US48491021505,48491021505,215.05,CT,3676500,13356
213,48,439,100800,1400000US48439100800,48439100800,1008.0,CT,3568128,0
214,48,439,102601,1400000US48439102601,48439102601,1026.01,CT,2046871,42497
215,48,439,104202,1400000US48439104202,48439104202,1042.02,CT,2149693,0
216,48,439,104803,1400000US48439104803,48439104803,1048.03,CT,1887693,0
217,48,113,11001,1400000US48113011001,48113011001,110.01,CT,3329990,0
218,48,113,12207,1400000US48113012207,48113012207,122.07,CT,5403645,0
219,48,113,12603,1400000US48113012603,48113012603,126.03,CT,922005,0
220,48,113,13105,1400000US48113013105,48113013105,131.05,CT,914381,0
221,48,113,13615,1400000US48113013615,48113013615,136.15,CT,1197546,0
222,48,113,13717,1400000US48113013717,48113013717,137.17,CT,1377396,0
223,48,121,20306,1400000US48121020306,48121020306,203.06,CT,24387008,353951
224,48,121,21202,1400000US48121021202,48121021202,212.02,CT,3965463,0
225,48,113,15202,1400000US48113015202,48113015202,152.02,CT,1338141,0
226,48,113,15404,1400000US48113015404,48113015404,154.04,CT,2438737,0
227,48,121,21521,1400000US48121021521,48121021521,215.21,CT,2569901,2252
228,48,121,21611,1400000US48121021611,48121021611,216.11,CT,2331034,51289
229,48,121,21720,1400000US48121021720,48121021720,217.2,CT,1954320,762
230,48,121,21725,1400000US48121021725,48121021725,217.25,CT,1818793,2359
231,48,121,21734,1400000US48121021734,48121021734,217.34,CT,541579,0
232,48,121,21740,1400000US48121021740,48121021740,217.4,CT,1846382,0
235,48,029,181100,1400000US48029181100,48029181100,1811.0,CT,3534331,4030
236,48,029,181716,1400000US48029181716,48029181716,1817.16,CT,3866357,1643
237,48,029,181728,1400000US48029181728,48029181728,1817.28,CT,6248535,5979
238,48,029,181808,1400000US48029181808,48029181808,1818.08,CT,3796163,6720
239,48,113,16407,1400000US48113016407,48113016407,164.07,CT,1936252,0
240,48,113,16518,1400000US48113016518,48113016518,165.18,CT,2535379,15027
241,48,113,16611,1400000US48113016611,48113016611,166.11,CT,5233862,10511
242,48,113,16626,1400000US48113016626,48113016626,166.26,CT,3291457,0
243,48,113,17305,1400000US48113017305,48113017305,173.05,CT,18595858,22864
244,48,113,18110,1400000US48113018110,48113018110,181.1,CT,5389039,597271
245,48,113,18128,1400000US48113018128,48113018128,181.28,CT,1950196,0
246,48,113,18204,1400000US48113018204,48113018204,182.04,CT,1757604,0
247,48,113,19033,1400000US48113019033,48113019033,190.33,CT,1394493,0
253,48,029,181814,1400000US48029181814,48029181814,1818.14,CT,3667981,8328
254,48,029,190100,1400000US48029190100,48029190100,1901.0,CT,1650993,0
273,48,183,800,1400000US48183000800,48183000800,8.0,CT,7550273,0
274,48,201,413202,1400000US48201413202,48201413202,4132.02,CT,563297,3667
275,48,201,420500,1400000US48201420500,48201420500,4205.0,CT,2336592,1377
276,48,201,420700,1400000US48201420700,48201420700,4207.0,CT,2275967,19664
277,48,201,421402,1400000US48201421402,48201421402,4214.02,CT,161245,0
278,48,201,422402,1400000US48201422402,48201422402,4224.02,CT,1361399,0
279,48,201,430600,1400000US48201430600,48201430600,4306.0,CT,3752046,0
280,48,201,431402,1400000US48201431402,48201431402,4314.02,CT,720327,0
281,48,201,530400,1400000US48201530400,48201530400,5304.0,CT,1591351,0
282,48,201,533500,1400000US48201533500,48201533500,5335.0,CT,2670877,1713
283,48,201,540602,1400000US48201540602,48201540602,5406.02,CT,2727380,36455
284,48,029,140400,1400000US48029140400,48029140400,1404.0,CT,1536000,0
285,48,029,150100,1400000US48029150100,48029150100,1501.0,CT,2444783,86587
286,48,029,150502,1400000US48029150502,48029150502,1505.02,CT,1338553,0
287,48,029,151100,1400000US48029151100,48029151100,1511.0,CT,3463440,0
288,48,029,160300,1400000US48029160300,48029160300,1603.0,CT,1764366,0
289,48,029,161504,1400000US48029161504,48029161504,1615.04,CT,2292113,23704
290,48,029,170402,1400000US48029170402,48029170402,1704.02,CT,1552462,0
291,48,029,171902,1400000US48029171902,48029171902,1719.02,CT,7500299,58228
292,48,029,180102,1400000US48029180102,48029180102,1801.02,CT,1049556,0
293,48,029,180202,1400000US48029180202,48029180202,1802.02,CT,1995406,0
294,48,201,541900,1400000US48201541900,48201541900,5419.0,CT,5519022,44910
295,48,201,550301,1400000US48201550301,48201550301,5503.01,CT,2830250,10867
296,48,201,330100,1400000US48201330100,48201330100,3301.0,CT,2571987,1101
297,48,201,331900,1400000US48201331900,48201331900,3319.0,CT,1681807,0
298,48,201,332700,1400000US48201332700,48201332700,3327.0,CT,2532014,0
299,48,201,340700,1400000US48201340700,48201340700,3407.0,CT,3197958,0
300,48,201,341000,1400000US48201341000,48201341000,3410.0,CT,3025237,0
301,48,201,342800,1400000US48201342800,48201342800,3428.0,CT,7445184,25557
302,48,201,350602,1400000US48201350602,48201350602,3506.02,CT,3202856,0
303,48,201,410702,1400000US48201410702,48201410702,4107.02,CT,910627,0
304,48,201,412100,1400000US48201412100,48201412100,4121.0,CT,1216880,0
305,48,201,412700,1400000US48201412700,48201412700,4127.0,CT,2057498,0
306,48,201,432901,1400000US48201432901,48201432901,4329.01,CT,1463649,0
307,48,201,450200,1400000US48201450200,48201450200,4502.0,CT,2706111,0
308,48,201,451700,1400000US48201451700,48201451700,4517.0,CT,1747419,9610
309,48,201,452801,1400000US48201452801,48201452801,4528.01,CT,1601240,0
310,48,201,453800,1400000US48201453800,48201453800,4538.0,CT,1813713,2658
311,48,201,511002,1400000US48201511002,48201511002,5110.02,CT,2101054,17308
312,48,201,511400,1400000US48201511400,48201511400,5114.0,CT,1146131,0
313,48,201,520601,1400000US48201520601,48201520601,5206.01,CT,1964839,0
314,48,201,522000,1400000US48201522000,48201522000,5220.0,CT,2005004,45404
315,48,453,1849,1400000US48453001849,48453001849,18.49,CT,7469363,0
316,48,453,2002,1400000US48453002002,48453002002,20.02,CT,1545561,0
317,48,453,2005,1400000US48453002005,48453002005,20.05,CT,1638583,0
318,48,453,2307,1400000US48453002307,48453002307,23.07,CT,2120598,0
326,48,439,106102,1400000US48439106102,48439106102,1061.02,CT,2891272,0
333,48,309,300,1400000US48309000300,48309000300,3.0,CT,1598533,78145
334,48,309,2100,1400000US48309002100,48309002100,21.0,CT,8139962,0
335,48,029,121300,1400000US48029121300,48029121300,1213.0,CT,5103056,4086
336,48,029,121803,1400000US48029121803,48029121803,1218.03,CT,3302360,4748
337,48,029,130700,1400000US48029130700,48029130700,1307.0,CT,1504557,0
338,48,029,131300,1400000US48029131300,48029131300,1313.0,CT,5346369,0
343,48,201,210700,1400000US48201210700,48201210700,2107.0,CT,1128825,2661
344,48,201,211300,1400000US48201211300,48201211300,2113.0,CT,2758001,0
345,48,201,211900,1400000US48201211900,48201211900,2119.0,CT,1247524,0
346,48,085,31317,1400000US48085031317,48085031317,313.17,CT,10950458,135643
347,48,029,131610,1400000US48029131610,48029131610,1316.1,CT,1821444,4755
357,48,257,51000,1400000US48257051000,48257051000,510.0,CT,8526171,405470
359,48,309,4300,1400000US48309004300,48309004300,43.0,CT,8823637,26490
366,48,085,31611,1400000US48085031611,48085031611,316.11,CT,2523303,0
367,48,085,31625,1400000US48085031625,48085031625,316.25,CT,2467123,0
368,48,085,31638,1400000US48085031638,48085031638,316.38,CT,3427005,23386
369,48,439,111402,1400000US48439111402,48439111402,1114.02,CT,3582713,1857
370,48,439,111522,1400000US48439111522,48439111522,1115.22,CT,2598663,0
371,48,439,111537,1400000US48439111537,48439111537,1115.37,CT,4044328,0
372,48,439,113104,1400000US48439113104,48439113104,1131.04,CT,1254903,0
373,48,439,113113,1400000US48439113113,48439113113,1131.13,CT,1653087,125539
374,48,439,113302,1400000US48439113302,48439113302,1133.02,CT,3491386,0
375,48,439,113619,1400000US48439113619,48439113619,1136.19,CT,1623544,25695
376,48,439,113709,1400000US48439113709,48439113709,1137.09,CT,4945842,0
377,48,439,113810,1400000US48439113810,48439113810,1138.1,CT,2794900,0
378,48,439,113917,1400000US48439113917,48439113917,1139.17,CT,2405657,1461
384,48,201,221500,1400000US48201221500,48201221500,2215.0,CT,2260494,363
387,48,085,30515,1400000US48085030515,48085030515,305.15,CT,2277324,0
388,48,085,30523,1400000US48085030523,48085030523,305.23,CT,5305773,0
389,48,085,30530,1400000US48085030530,48085030530,305.3,CT,3242006,62258
390,48,085,30801,1400000US48085030801,48085030801,308.01,CT,3227858,4062
391,48,085,31311,1400000US48085031311,48085031311,313.11,CT,10818157,14936
392,48,085,31408,1400000US48085031408,48085031408,314.08,CT,5537828,3532
393,48,029,191815,1400000US48029191815,48029191815,1918.15,CT,2549294,0
394,48,201,530500,1400000US48201530500,48201530500,5305.0,CT,2358460,0
395,48,201,252302,1400000US48201252302,48201252302,2523.02,CT,7681097,4107
396,48,201,253500,1400000US48201253500,48201253500,2535.0,CT,5853349,27122
397,48,201,254300,1400000US48201254300,48201254300,2543.0,CT,3017978,79324
398,48,201,310600,1400000US48201310600,48201310600,3106.0,CT,1775821,0
399,48,201,310900,1400000US48201310900,48201310900,3109.0,CT,1740207,12151
400,48,201,313700,1400000US48201313700,48201313700,3137.0,CT,1323078,0
401,48,201,320100,1400000US48201320100,48201320100,3201.0,CT,984340,0
402,48,201,320601,1400000US48201320601,48201320601,3206.01,CT,1362207,52199
403,48,201,321402,1400000US48201321402,48201321402,3214.02,CT,1958353,0
406,48,201,222402,1400000US48201222402,48201222402,2224.02,CT,4062037,11992
407,48,201,222900,1400000US48201222900,48201222900,2229.0,CT,5800073,23794
408,48,201,230400,1400000US48201230400,48201230400,2304.0,CT,2874561,0
409,48,201,231400,1400000US48201231400,48201231400,2314.0,CT,3347016,16002
410,48,201,231500,1400000US48201231500,48201231500,2315.0,CT,1159596,0
411,48,113,10602,1400000US48113010602,48113010602,106.02,CT,2781714,93995
412,48,201,421202,1400000US48201421202,48201421202,4212.02,CT,563748,0
413,48,201,421900,1400000US48201421900,48201421900,4219.0,CT,1662248,17649
414,48,201,422302,1400000US48201422302,48201422302,4223.02,CT,694397,0
415,48,085,31659,1400000US48085031659,48085031659,316.59,CT,1001155,0
416,48,085,31708,1400000US48085031708,48085031708,317.08,CT,2336101,17867
421,48,201,531100,1400000US48201531100,48201531100,5311.0,CT,1651097,302
422,48,201,532002,1400000US48201532002,48201532002,5320.02,CT,638988,17498
423,48,201,532800,1400000US48201532800,48201532800,5328.0,CT,1327879,19592
424,48,113,100,1400000US48113000100,48113000100,1.0,CT,3064914,511268
425,48,113,2100,1400000US48113002100,48113002100,21.0,CT,991971,0
426,48,113,7604,1400000US48113007604,48113007604,76.04,CT,2676005,0
428,48,085,31508,1400000US48085031508,48085031508,315.08,CT,7156600,277
429,48,085,31631,1400000US48085031631,48085031631,316.31,CT,1907766,0
430,48,085,31639,1400000US48085031639,48085031639,316.39,CT,2827689,0
431,48,085,31647,1400000US48085031647,48085031647,316.47,CT,2474201,12341
432,48,201,334003,1400000US48201334003,48201334003,3340.03,CT,2764021,8389
433,48,121,21518,1400000US48121021518,48121021518,215.18,CT,4534175,807186
434,48,121,21723,1400000US48121021723,48121021723,217.23,CT,549105,0
435,48,201,452201,1400000US48201452201,48201452201,4522.01,CT,1362812,0
436,48,201,452400,1400000US48201452400,48201452400,4524.0,CT,2248444,260
437,48,201,452802,1400000US48201452802,48201452802,4528.02,CT,1298551,126
438,48,201,453700,1400000US48201453700,48201453700,4537.0,CT,2333779,0
439,48,201,454700,1400000US48201454700,48201454700,4547.0,CT,3430322,62034
440,48,201,455300,1400000US48201455300,48201455300,4553.0,CT,5461725,46062
441,48,201,521100,1400000US48201521100,48201521100,5211.0,CT,597859,0
442,48,201,521800,1400000US48201521800,48201521800,5218.0,CT,7031473,147908
443,48,113,13500,1400000US48113013500,48113013500,135.0,CT,2971705,0
444,48,113,13609,1400000US48113013609,48113013609,136.09,CT,1780746,0
445,48,113,13617,1400000US48113013617,48113013617,136.17,CT,1868407,0
446,48,113,13624,1400000US48113013624,48113013624,136.24,CT,658879,0
447,48,113,13720,1400000US48113013720,48113013720,137.2,CT,2521726,0
448,48,113,13805,1400000US48113013805,48113013805,138.05,CT,626119,0
449,48,113,14113,1400000US48113014113,48113014113,141.13,CT,742816,0
453,48,061,11000,1400000US48061011000,48061011000,110.0,CT,1622119,16811
454,48,201,340302,1400000US48201340302,48201340302,3403.02,CT,3443880,17555
455,48,201,341100,1400000US48201341100,48201341100,3411.0,CT,4633899,14535
456,48,201,451401,1400000US48201451401,48201451401,4514.01,CT,1084834,0
457,48,113,16619,1400000US48113016619,48113016619,166.19,CT,2371932,3182
458,48,113,17813,1400000US48113017813,48113017813,178.13,CT,2817901,0
459,48,113,18300,1400000US48113018300,48113018300,183.0,CT,3888318,0
460,48,113,19038,1400000US48113019038,48113019038,190.38,CT,4755000,0
462,48,113,18203,1400000US48113018203,48113018203,182.03,CT,4567484,0
463,48,113,18403,1400000US48113018403,48113018403,184.03,CT,836038,0
464,48,113,18700,1400000US48113018700,48113018700,187.0,CT,2673755,0
465,48,113,19013,1400000US48113019013,48113019013,190.13,CT,1376142,0
466,48,113,19023,1400000US48113019023,48113019023,190.23,CT,2735433,9595
467,48,113,19034,1400000US48113019034,48113019034,190.34,CT,1773268,23964
468,48,113,19900,1400000US48113019900,48113019900,199.0,CT,1521668,0
471,48,113,10902,1400000US48113010902,48113010902,109.02,CT,3302066,0
472,48,113,11602,1400000US48113011602,48113011602,116.02,CT,10088037,15630
473,48,085,30403,1400000US48085030403,48085030403,304.03,CT,4314143,26757
474,48,085,30404,1400000US48085030404,48085030404,304.04,CT,2982419,1462
475,48,085,30506,1400000US48085030506,48085030506,305.06,CT,3140067,2305
476,48,113,17807,1400000US48113017807,48113017807,178.07,CT,2416059,0
480,48,201,522301,1400000US48201522301,48201522301,5223.01,CT,1385867,0
481,48,201,552301,1400000US48201552301,48201552301,5523.01,CT,4274315,37939
482,48,201,553300,1400000US48201553300,48201553300,5533.0,CT,1385863,10544
483,48,201,553900,1400000US48201553900,48201553900,5539.0,CT,5217602,2156
484,48,491,21506,1400000US48491021506,48491021506,215.06,CT,3879869,4199
486,48,113,18002,1400000US48113018002,48113018002,180.02,CT,1506148,0
487,48,113,18111,1400000US48113018111,48113018111,181.11,CT,2715343,0
488,48,113,18127,1400000US48113018127,48113018127,181.27,CT,1337117,0
489,48,113,18136,1400000US48113018136,48113018136,181.36,CT,6180007,3615469
493,48,085,30303,1400000US48085030303,48085030303,303.03,CT,9910828,106248
494,48,085,31635,1400000US48085031635,48085031635,316.35,CT,3000099,0
495,48,085,31646,1400000US48085031646,48085031646,316.46,CT,6276056,58857
497,48,061,13303,1400000US48061013303,48061013303,133.03,CT,1842995,129802
499,48,061,13700,1400000US48061013700,48061013700,137.0,CT,1487290,20140
500,48,201,542400,1400000US48201542400,48201542400,5424.0,CT,5743409,0
501,48,201,542600,1400000US48201542600,48201542600,5426.0,CT,4571110,0
502,48,201,543200,1400000US48201543200,48201543200,5432.0,CT,40287006,17818
503,48,201,550602,1400000US48201550602,48201550602,5506.02,CT,1122678,0
504,48,201,551300,1400000US48201551300,48201551300,5513.0,CT,1986496,584
505,48,113,9301,1400000US48113009301,48113009301,93.01,CT,2722019,0
506,48,113,9610,1400000US48113009610,48113009610,96.1,CT,1270009,0
507,48,029,110600,1400000US48029110600,48029110600,1106.0,CT,1963565,11034
508,48,029,130401,1400000US48029130401,48029130401,1304.01,CT,1590764,0
509,48,029,131401,1400000US48029131401,48029131401,1314.01,CT,7883418,89935
510,48,029,140200,1400000US48029140200,48029140200,1402.0,CT,1916563,0
511,48,029,151500,1400000US48029151500,48029151500,1515.0,CT,1950006,0
512,48,029,171000,1400000US48029171000,48029171000,1710.0,CT,1539933,0
513,48,029,181003,1400000US48029181003,48029181003,1810.03,CT,1697164,1049
514,48,029,181715,1400000US48029181715,48029181715,1817.15,CT,1932126,0
515,48,029,181817,1400000US48029181817,48029181817,1818.17,CT,2088691,0
516,48,113,14128,1400000US48113014128,48113014128,141.28,CT,1125073,5329
517,48,113,14135,1400000US48113014135,48113014135,141.35,CT,1696499,27228
529,48,201,321900,1400000US48201321900,48201321900,3219.0,CT,2468613,0
530,48,201,323200,1400000US48201323200,48201323200,3232.0,CT,2106439,0
531,48,201,323701,1400000US48201323701,48201323701,3237.01,CT,2311208,5694
532,48,491,20806,1400000US48491020806,48491020806,208.06,CT,16736643,247049
533,48,491,21202,1400000US48491021202,48491021202,212.02,CT,2699609,9079
534,48,439,105513,1400000US48439105513,48439105513,1055.13,CT,1436478,0
535,48,439,110101,1400000US48439110101,48439110101,1101.01,CT,3421978,36835
536,48,439,110703,1400000US48439110703,48439110703,1107.03,CT,3296439,0
537,48,439,111008,1400000US48439111008,48439111008,1110.08,CT,15061805,50184
538,48,453,1782,1400000US48453001782,48453001782,17.82,CT,3466606,0
539,48,453,1786,1400000US48453001786,48453001786,17.86,CT,2225986,0
540,48,121,20700,1400000US48121020700,48121020700,207.0,CT,1567094,0
541,48,121,21305,1400000US48121021305,48121021305,213.05,CT,2320020,0
542,48,121,21407,1400000US48121021407,48121021407,214.07,CT,4903886,80458
543,48,121,21519,1400000US48121021519,48121021519,215.19,CT,6197248,0
544,48,439,113110,1400000US48439113110,48439113110,1131.1,CT,1795773,0
545,48,439,113115,1400000US48439113115,48439113115,1131.15,CT,1096553,0
546,48,439,113218,1400000US48439113218,48439113218,1132.18,CT,3591531,0
553,48,439,104400,1400000US48439104400,48439104400,1044.0,CT,2482655,0
554,48,439,104601,1400000US48439104601,48439104601,1046.01,CT,2259570,0
555,48,439,104804,1400000US48439104804,48439104804,1048.04,CT,2126694,0
556,48,439,105203,1400000US48439105203,48439105203,1052.03,CT,1601025,0
557,48,439,105503,1400000US48439105503,48439105503,1055.03,CT,3638846,0
558,48,439,113407,1400000US48439113407,48439113407,1134.07,CT,2070531,0
559,48,121,21527,1400000US48121021527,48121021527,215.27,CT,3727177,10885
560,48,121,21626,1400000US48121021626,48121021626,216.26,CT,3384282,39053
561,48,121,21633,1400000US48121021633,48121021633,216.33,CT,2163508,0
562,48,121,21636,1400000US48121021636,48121021636,216.36,CT,1083970,0
563,48,121,21721,1400000US48121021721,48121021721,217.21,CT,1827452,0
598,48,439,111103,1400000US48439111103,48439111103,1111.03,CT,2754724,0
599,48,439,111304,1400000US48439111304,48439111304,1113.04,CT,4558091,23553
600,48,439,111407,1400000US48439111407,48439111407,1114.07,CT,5368085,4604
601,48,439,111513,1400000US48439111513,48439111513,1115.13,CT,4626702,13950
602,48,439,111526,1400000US48439111526,48439111526,1115.26,CT,2168800,0
603,48,439,111533,1400000US48439111533,48439111533,1115.33,CT,3232445,0
604,48,439,111541,1400000US48439111541,48439111541,1115.41,CT,1883536,1376
605,48,439,111550,1400000US48439111550,48439111550,1115.5,CT,6113591,944
614,48,453,1813,1400000US48453001813,48453001813,18.13,CT,3543070,0
615,48,453,1824,1400000US48453001824,48453001824,18.24,CT,1439764,0
616,48,453,1833,1400000US48453001833,48453001833,18.33,CT,3250425,0
617,48,121,20109,1400000US48121020109,48121020109,201.09,CT,16194502,133271
618,48,121,20402,1400000US48121020402,48121020402,204.02,CT,9865895,147769
619,48,121,20403,1400000US48121020403,48121020403,204.03,CT,4332244,881
620,48,121,20601,1400000US48121020601,48121020601,206.01,CT,2772091,0
625,48,121,21739,1400000US48121021739,48121021739,217.39,CT,1161717,0
626,48,121,21744,1400000US48121021744,48121021744,217.44,CT,1498409,0
627,48,121,21751,1400000US48121021751,48121021751,217.51,CT,2146576,5922
636,48,029,180300,1400000US48029180300,48029180300,1803.0,CT,2664824,0
637,48,029,180602,1400000US48029180602,48029180602,1806.02,CT,1467528,0
638,48,029,181001,1400000US48029181001,48029181001,1810.01,CT,2542573,2767
639,48,029,181005,1400000US48029181005,48029181005,1810.05,CT,1096198,0
640,48,029,181403,1400000US48029181403,48029181403,1814.03,CT,1063454,0
641,48,029,181813,1400000US48029181813,48029181813,1818.13,CT,3232581,0
642,48,029,181818,1400000US48029181818,48029181818,1818.18,CT,3029814,0
643,48,029,182001,1400000US48029182001,48029182001,1820.01,CT,4382004,5746
644,48,029,190503,1400000US48029190503,48029190503,1905.03,CT,1250966,0
645,48,029,190603,1400000US48029190603,48029190603,1906.03,CT,1286096,0
646,48,439,114005,1400000US48439114005,48439114005,1140.05,CT,4274563,0
647,48,439,114206,1400000US48439114206,48439114206,1142.06,CT,19048194,34435
649,48,029,150300,1400000US48029150300,48029150300,1503.0,CT,2963519,75419
650,48,029,151400,1400000US48029151400,48029151400,1514.0,CT,1876991,5113
651,48,029,160200,1400000US48029160200,48029160200,1602.0,CT,1088272,0
661,48,453,2211,1400000US48453002211,48453002211,22.11,CT,6799390,0
662,48,453,2315,1400000US48453002315,48453002315,23.15,CT,477755,0
665,48,439,101500,1400000US48439101500,48439101500,1015.0,CT,4040132,0
666,48,439,102500,1400000US48439102500,48439102500,1025.0,CT,2720006,0
667,48,439,103602,1400000US48439103602,48439103602,1036.02,CT,1440776,0
670,48,397,40102,1400000US48397040102,48397040102,401.02,CT,8310424,13925716
672,48,439,113624,1400000US48439113624,48439113624,1136.24,CT,2458083,0
673,48,439,113627,1400000US48439113627,48439113627,1136.27,CT,2423377,0
674,48,439,113924,1400000US48439113924,48439113924,1139.24,CT,1585154,0
