,NAME,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0046PE-%Owner Occup HU,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,crimeStats,crime,%DP03_0065E-HH-MeanEarnings,%DP03_0092E-Median Earning Workers,%DP03_0093E-Median Earnings Male FT Workers,%DP03_0094E-Median Earnings Female FT Workers,%DP04_0101E-Med Onwer Monthly Mortgage,%DP04_0134E-Median Gross Rent,%DP05_0070PE-%H&L race,meanCountyStateAvgNoHU,%DP04_0045PE-%Occup HU,%DP02_0015E-Avg HH Size,%DP02_0016E-Avg Fam Size,COUNTYFP,TRACTCE,STATEFP,index,AFFGEOID,GEOID
219,"Census Tract 419, Bronx County, New York",22.8,40.0,6.5,75.0,0.0,25.2,7.9,4.7,77.8,2.4,55.6,73.0,2.4,13.4,25.9,31.1,14.8,10.6,8.3,1.9,12.1,9.1,7.8,1.9,13.8,5.1,39.6,1.6,42.5,42.5,12.3,23.7,10.1,31.2,93.6,0.0,4.7,73.8,0.0,6.8,6.3,2.5,6.54,5.7,28.3,24.6,0.0,0.0,37.7,11.1,12.8,1.7,0.3,37.5,2117,low,79.43650432963815,89.43097406251209,86.11154481552505,109.99334748313112,129.51941354080756,107.95462551962234,159.25082052457657,1496.1916167664672,165.08580667883328,96.4144524170385,102.59315530605413,005,041900,36,2433,1400000US36005041900,36005041900
220,"Census Tract 233.01, Bronx County, New York",31.5,40.8,3.5,57.0,4.2,16.7,14.5,11.8,95.2,0.0,51.9,70.7,0.0,11.7,15.9,33.6,14.2,3.2,6.3,0.0,23.6,11.8,8.0,0.0,13.9,10.3,39.9,0.0,32.6,32.6,11.6,32.3,44.8,50.8,95.0,0.0,3.5,75.4,0.0,3.7,16.3,3.2,1.74,3.2,17.4,0.0,0.0,0.0,22.0,4.8,10.6,0.0,0.0,10.1,2533,high,63.05017666586448,73.26151950457617,73.98646443009561,78.63148224411569,,91.14880574931306,88.79949007263109,1496.1916167664672,103.26217462299488,85.50624794649767,93.1887827363325,005,023301,36,1891,1400000US36005023301,36005023301
221,"Census Tract 235.02, Bronx County, New York",19.5,45.6,4.9,0.0,0.0,11.9,17.4,5.5,92.6,1.9,35.8,82.9,0.0,9.9,11.6,43.9,10.5,6.2,10.1,0.0,17.2,14.6,4.1,1.0,29.9,7.0,50.9,1.8,34.5,34.5,12.2,26.5,86.8,71.7,95.9,0.0,2.7,88.2,0.0,3.2,21.2,4.0,2.31,5.0,23.3,29.9,10.4,0.0,0.0,3.2,23.7,0.4,0.6,24.1,3387,high,69.71532481743375,70.75990664344431,81.31373051050427,65.78008679950581,,99.09638554216869,97.57672673596159,1496.1916167664672,111.5498831364262,86.913758200761,99.45836444948027,005,023502,36,1829,1400000US36005023502,36005023502
222,"Census Tract 335, Bronx County, New York",7.2,50.1,7.2,17.0,0.0,0.0,4.7,4.5,80.0,1.3,80.2,24.7,12.2,4.5,66.5,13.9,2.4,10.9,8.3,0.0,5.0,6.8,11.8,19.1,33.4,0.9,5.8,34.7,82.3,82.3,2.1,6.5,0.0,0.0,88.0,7.1,5.8,66.0,0.0,3.3,3.5,61.5,2.25,1.0,25.3,0.0,2.6,19.7,1.9,5.1,22.6,2.8,0.5,83.3,408,low,273.7257291867045,110.72165494936891,255.6997888472127,197.11217410587003,62.02050200170615,127.82357500176144,46.944209920100185,1496.1916167664672,45.181378669996484,77.06118642091765,87.48916299710726,005,033500,36,2505,1400000US36005033500,36005033500
223,"Census Tract 337, Bronx County, New York",12.7,30.8,4.2,0.0,0.0,0.0,4.9,3.0,90.9,2.8,67.6,40.9,23.6,6.3,62.7,13.7,3.2,9.2,16.1,0.0,3.3,7.2,13.1,16.5,37.6,0.0,3.2,22.8,80.9,80.9,2.4,3.0,0.0,0.0,89.0,0.0,0.0,13.2,0.8,0.0,0.0,59.9,2.81,1.0,24.9,0.0,1.2,4.0,71.9,5.2,26.2,0.0,1.0,72.7,174,low,202.412081219,203.129615745546,175.15734950306725,182.1522476003421,115.9460406571118,139.33100824350032,55.581384296249894,1496.1916167664672,57.94712323503986,95.358819726341,94.32870668417758,005,033700,36,366,1400000US36005033700,36005033700
224,"Census Tract 348, Bronx County, New York",36.0,21.5,4.0,21.0,6.1,0.0,12.4,11.9,93.2,1.0,62.3,38.9,0.4,4.0,35.8,30.2,9.9,9.2,4.5,1.5,10.3,13.9,6.4,5.6,29.8,8.3,27.0,5.7,64.6,64.6,4.4,12.7,0.0,34.8,93.7,0.0,5.1,39.8,0.0,0.0,3.7,39.7,3.13,0.0,28.5,0.0,8.2,0.0,22.0,3.6,17.9,1.1,0.0,22.8,2197,low,118.76025346860835,106.2646034636326,88.27690883536465,97.82367662432286,110.91735130562212,71.27985626717395,147.48558840138887,1496.1916167664672,138.08391765120226,106.97077932401352,98.03345951467394,005,034800,36,2481,1400000US36005034800,36005034800
225,"Census Tract 360, Bronx County, New York",21.3,23.2,5.1,68.0,0.0,23.3,7.6,13.0,94.5,1.5,53.3,45.3,1.3,8.5,35.0,24.9,14.1,3.2,5.6,0.0,6.5,4.4,11.2,7.8,29.8,2.1,13.2,8.6,70.0,70.0,9.5,2.8,0.0,16.5,95.4,2.9,0.0,0.0,0.0,0.0,2.1,69.2,3.35,0.0,27.1,0.0,0.9,0.0,36.7,4.4,23.4,0.0,0.0,18.7,179,low,145.68801446070785,141.3546124375686,125.40667395874306,107.6288529160199,100.4102524167372,111.92841541605014,73.50935705539308,1496.1916167664672,61.89046841481765,111.8970652139352,103.16311727997663,005,036000,36,4363,1400000US36005036000,36005036000
226,"Census Tract 375.04, Bronx County, New York",38.6,43.8,7.0,49.0,0.0,38.8,20.0,12.3,93.3,0.3,59.7,68.4,1.4,12.2,18.8,40.8,12.0,10.2,4.1,0.0,26.3,21.1,4.2,0.0,20.5,10.1,52.2,0.0,24.5,24.5,8.3,45.6,57.3,59.6,95.2,0.0,3.9,82.3,0.0,4.8,10.2,2.4,3.37,2.8,29.1,33.3,0.0,0.0,0.0,8.1,16.9,0.0,0.0,21.1,5155,high,59.12858223069362,61.03665665489403,80.84185361680028,62.81496499508982,,73.76347495244134,79.57872283322804,1496.1916167664672,85.28319405756731,88.67314601859016,96.89353556682887,005,037504,36,2513,1400000US36005037504,36005037504
227,"Census Tract 383.01, Bronx County, New York",32.6,35.1,5.9,37.0,0.0,0.0,14.5,7.9,92.8,1.1,42.0,81.2,0.3,11.6,16.9,41.7,14.8,4.0,7.6,0.0,12.7,9.3,7.5,1.1,14.1,4.7,38.3,1.7,31.6,31.6,12.3,32.1,25.0,42.4,95.0,0.0,2.6,79.4,0.0,4.2,6.3,3.2,1.26,1.0,32.8,0.0,18.0,0.0,0.0,5.6,8.3,0.8,0.0,9.9,2321,low,78.93029054597467,76.16770587424689,66.42445755992557,71.537998542782,,103.40132459663214,113.96401433611594,1496.1916167664672,104.66573816155987,106.26702419688185,109.14771800616316,005,038301,36,1146,1400000US36005038301,36005038301
228,"Census Tract 383.02, Bronx County, New York",42.4,32.7,2.9,62.0,19.2,12.3,21.3,7.7,89.4,0.6,63.1,64.4,0.2,21.8,17.6,39.4,17.7,7.0,8.4,0.0,26.6,15.3,7.5,0.0,22.3,17.1,60.8,0.0,26.9,26.9,10.9,46.8,41.9,56.6,95.6,0.0,2.6,75.1,0.0,0.9,5.0,0.7,5.38,0.7,36.4,0.0,0.0,0.0,0.0,11.0,8.7,1.2,0.1,10.3,2931,high,63.31422027524452,72.99517527812144,84.61207813806972,101.61244337440998,,92.97012611850911,143.0269389261332,1496.1916167664672,132.00180898408732,107.32265688757937,111.42756590185324,005,038302,36,971,1400000US36005038302,36005038302
229,"Census Tract 395, Bronx County, New York",30.3,42.1,6.1,121.0,0.0,0.0,15.6,7.4,91.1,1.1,63.2,61.7,0.3,14.9,28.7,34.6,9.6,2.6,8.1,0.0,18.0,12.8,6.6,0.0,24.5,13.2,55.5,0.0,28.3,28.3,9.8,35.0,62.0,48.1,91.9,0.0,4.6,58.7,0.0,2.8,13.5,7.3,2.73,2.7,33.9,0.0,0.0,0.0,33.3,11.1,11.5,0.3,0.0,14.6,4944,high,74.4946703860344,85.34141018036524,96.32037385596364,91.07739094624134,101.30969278854832,87.83731416895651,98.69722503340807,1496.1916167664672,104.73257452053915,90.0806562728535,97.46349754075142,005,039500,36,373,1400000US36005039500,36005039500
230,"Census Tract 403.03, Bronx County, New York",33.8,22.8,7.3,89.0,4.7,52.9,12.4,9.6,94.2,2.2,45.2,80.4,0.2,10.4,16.7,40.7,12.6,8.2,6.8,0.0,10.0,19.0,10.1,1.9,13.2,8.8,44.3,2.4,38.4,38.4,14.5,26.1,28.9,47.1,96.3,0.0,1.8,67.0,0.7,1.8,9.3,8.1,4.5,1.4,33.2,0.0,0.0,0.0,14.4,9.3,10.7,0.9,0.6,14.6,1678,low,82.77376557008634,74.06055218394042,80.84185361680028,80.72227326005004,110.71293303930142,102.90460085957865,119.09963153274548,1496.1916167664672,102.99482918707777,114.36020815889604,102.8781362930154,005,040303,36,4051,1400000US36005040303,36005040303
231,"Census Tract 403.04, Bronx County, New York",34.8,37.6,5.9,51.0,0.0,19.8,16.1,7.6,84.0,0.3,53.9,86.6,0.3,14.3,11.9,46.7,14.4,3.6,8.7,0.0,14.0,17.1,14.5,0.0,15.7,5.3,41.5,0.0,25.0,25.0,6.0,47.8,11.6,42.1,94.0,0.0,3.6,94.1,0.0,3.5,7.9,2.1,4.28,2.3,34.7,0.0,36.0,0.0,0.0,17.4,7.5,0.0,0.0,9.6,4665,high,70.52151713956451,69.65744383267595,67.77541475814411,65.97776158646688,,114.82597054886209,91.1105178111144,1496.1916167664672,80.40413985207951,114.0083305953302,122.25684340638115,005,040304,36,2308,1400000US36005040304,36005040304
232,"Census Tract 405.01, Bronx County, New York",31.5,25.8,8.7,93.0,4.2,4.6,16.0,7.7,95.8,0.0,47.5,80.7,0.0,9.3,13.8,30.1,8.3,4.8,2.6,0.0,8.6,17.2,9.1,2.1,28.8,4.1,50.2,0.0,33.0,33.0,12.4,25.9,15.1,50.0,92.7,0.0,4.5,76.3,1.0,2.2,3.5,6.2,3.55,1.2,32.1,0.0,0.0,0.0,12.0,10.3,12.5,0.6,0.0,9.5,2836,high,86.26101607976817,74.92027088958545,65.73939770409136,91.99227040897141,,97.85457619953495,103.52937394114588,1496.1916167664672,89.02603016040726,117.17522866742272,106.86787011047304,005,040501,36,2309,1400000US36005040501,36005040501
233,"Census Tract 456, Bronx County, New York",18.6,12.8,2.6,55.0,0.0,0.0,9.2,2.9,93.5,1.9,55.1,31.2,1.6,6.0,30.6,26.2,10.7,9.0,9.6,0.0,0.0,7.7,20.1,11.0,40.6,4.9,10.2,10.9,75.2,75.2,2.3,0.0,0.0,0.0,88.6,7.2,0.0,6.5,0.0,6.7,2.6,73.4,3.28,0.0,22.9,0.0,0.0,0.0,49.3,4.0,20.5,0.0,0.0,29.4,1023,low,192.30499181616315,131.23690327819293,151.9539410294096,146.49475718313428,118.56259446601702,119.87599520890579,78.06138138876929,1496.1916167664672,68.2399225178497,115.0639632860277,100.02832642340277,005,045600,36,2514,1400000US36005045600,36005045600
234,"Census Tract 405.02, Bronx County, New York",42.3,23.4,4.0,49.0,0.0,12.9,13.1,3.6,93.4,3.4,49.0,62.5,0.3,15.5,18.5,41.1,16.1,3.7,12.5,0.0,19.2,12.0,11.3,6.4,19.0,19.4,49.1,6.7,30.8,30.8,4.7,28.7,0.0,60.0,93.3,0.0,0.0,73.3,0.5,7.3,11.6,9.6,4.27,0.6,24.2,0.0,3.2,6.4,44.5,7.0,13.6,0.0,0.5,14.5,3808,high,174.27034457904077,92.74510538662615,101.62359945322572,80.0380143821079,125.10397898828005,98.93081096315085,169.47536748877542,1496.1916167664672,151.3843530880799,112.60082034106685,105.727946162628,005,040502,36,1103,1400000US36005040502,36005040502
235,"Census Tract 434, Bronx County, New York",39.2,24.8,5.3,82.0,0.0,4.8,20.7,3.8,89.3,0.9,49.5,33.1,0.3,9.4,29.4,33.1,12.7,1.7,10.7,0.0,14.3,6.4,11.7,2.0,15.2,18.5,34.1,1.4,59.9,59.9,8.2,14.3,0.0,14.3,94.3,0.0,5.5,35.9,0.0,3.0,3.1,32.9,4.06,3.8,34.2,0.0,0.0,4.1,28.3,8.2,12.2,0.3,0.0,16.0,1744,low,97.33678617973877,94.18134134193905,104.79499542918552,96.74153388031807,117.21343390830026,111.26611709997887,90.66698723504184,1496.1916167664672,84.01330323696091,108.73016714184271,101.45323135820908,005,043400,36,2404,1400000US36005043400,36005043400
236,"Census Tract 444, Bronx County, New York",24.8,23.3,6.5,20.0,0.0,10.3,9.2,12.4,89.9,1.4,50.0,22.2,0.9,6.7,25.5,33.9,12.3,5.9,5.5,0.0,3.5,3.4,18.9,2.0,35.1,2.8,16.4,2.6,57.8,57.8,10.7,8.0,13.8,27.6,94.6,0.0,0.0,10.0,0.0,1.7,7.3,60.1,3.25,3.7,24.9,2.2,0.0,0.0,24.6,4.0,21.9,1.3,0.0,9.3,684,low,118.45871254191994,108.77970210838244,106.45734347096509,108.4727721988152,114.18804356675363,129.89325723948423,97.5066955923712,1496.1916167664672,87.35512118592513,111.19331008680355,101.1682503712478,005,044400,36,972,1400000US36005044400,36005044400
237,"Census Tract 301, Bronx County, New York",4.0,54.6,1.4,0.0,,,8.8,2.2,86.9,0.0,73.0,37.0,12.6,0.4,78.4,9.4,9.0,7.3,30.2,0.0,11.4,6.6,11.0,11.2,49.3,0.0,19.0,24.6,80.7,80.7,0.0,0.0,0.0,0.0,94.5,0.0,0.0,91.5,0.0,8.7,17.8,60.8,2.12,2.9,25.6,0.0,4.8,10.2,14.5,3.0,52.8,1.5,0.4,68.3,22,low,244.3200204758078,222.5558870472196,157.40567610590855,236.32274210409602,58.46362416772563,33.11491580356514,32.494450625947024,1496.1916167664672,36.49265200268946,65.44922682324514,81.21958128395951,005,030100,36,2563,1400000US36005030100,36005030100
238,"Census Tract 276, Bronx County, New York",0.0,100.0,0.0,,,,0.0,0.0,100.0,0.0,0.0,100.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,0.0,0.0,0.0,,,,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,100.0,0.0,0.0,100.0,1661,low,,,,,,,0.09337485812053743,1496.1916167664672,0.2673454359171389,,,005,027600,36,1835,1400000US36005027600,36005027600
239,"Census Tract 302, Bronx County, New York",23.2,48.1,4.9,0.0,0.0,0.0,8.5,11.5,96.9,0.6,66.6,28.0,0.7,8.6,39.5,28.3,9.2,8.0,8.7,0.0,5.2,7.1,17.8,1.4,41.1,1.3,9.5,1.1,60.5,60.5,7.5,6.2,15.5,11.6,98.4,3.0,0.0,92.4,0.0,2.5,1.5,51.6,2.25,0.5,32.3,6.3,3.7,3.2,2.7,5.1,27.0,0.7,0.0,12.2,687,low,104.33316063419895,129.80066732288003,122.49636722853823,124.91272531441064,28.577673631636515,98.84802367364193,215.06564196612786,1496.1916167664672,277.705071558928,77.76494154804932,89.19904891887484,005,030200,36,2263,1400000US36005030200,36005030200
240,"Census Tract 342, Bronx County, New York",26.5,26.6,4.9,0.0,0.0,17.4,8.7,6.6,92.8,0.0,47.5,50.6,0.0,7.5,31.4,32.0,9.0,4.3,9.7,0.0,2.7,7.5,16.0,4.4,34.6,6.0,23.4,3.1,56.1,56.1,5.7,17.4,0.0,29.7,96.6,3.2,3.8,5.0,0.0,1.5,3.6,59.9,4.03,4.6,33.6,0.0,6.2,0.0,29.1,5.1,19.3,0.3,0.0,21.1,836,low,106.7095531186192,108.70890174438814,101.25711638349622,86.55874805968256,106.54280040635872,131.71457760868032,46.267242198726294,1496.1916167664672,37.628870105337306,123.86090237517357,119.69201452372982,005,034200,36,1126,1400000US36005034200,36005034200
241,"Census Tract 370, Bronx County, New York",32.7,22.8,6.5,0.0,0.0,0.0,14.2,9.7,89.7,0.6,48.3,36.6,0.5,7.3,30.0,25.0,16.1,0.5,7.2,0.0,5.8,9.2,11.0,4.8,33.3,4.8,19.0,5.2,55.1,55.1,11.0,11.3,62.5,26.7,92.7,1.9,0.0,0.5,0.0,2.8,3.3,59.6,3.1,3.2,36.8,0.0,0.0,5.9,18.6,6.1,18.2,0.3,0.0,10.8,194,low,123.11619182926829,86.08312827935312,69.09523287200653,96.55653055405962,117.00901564197954,136.2678785316705,59.01291033217966,1496.1916167664672,53.001232670572776,112.24894277750104,101.73821234517031,005,037000,36,4364,1400000US36005037000,36005037000
242,"Census Tract 27.02, Bronx County, New York",37.1,32.1,3.9,54.0,0.0,36.8,22.4,6.0,86.2,0.2,66.7,59.3,0.0,9.7,15.2,43.2,17.7,5.7,8.2,0.0,30.5,10.9,9.0,0.0,23.5,20.3,55.6,0.0,23.8,23.8,10.7,54.1,78.7,71.8,98.6,0.0,0.0,70.9,0.7,1.8,7.2,3.8,4.32,3.1,25.1,0.0,0.0,0.0,0.0,8.2,7.8,1.5,0.0,12.9,3877,high,75.11650089806548,76.51496480240941,77.01653686936234,83.15772800709604,102.90415526584991,70.86591981962937,109.76214572069172,1496.1916167664672,99.18515672525854,102.7482485612235,104.30304122782171,005,002702,36,2552,1400000US36005002702,36005002702
243,"Census Tract 33, Bronx County, New York",46.1,37.2,7.5,0.0,0.0,33.9,25.0,10.2,91.5,0.7,70.2,56.5,0.7,23.5,23.2,37.9,9.0,1.0,7.6,0.0,31.2,17.2,2.8,1.2,31.1,14.9,62.2,1.9,24.0,24.0,5.8,49.1,24.4,67.9,95.8,0.0,3.4,62.4,0.0,6.0,4.7,11.1,3.83,3.2,32.2,0.0,0.0,0.0,34.6,6.0,7.7,2.4,0.0,15.6,4654,high,67.51548220200722,74.96072824043935,91.24949373428169,69.45481040326925,93.46003136183272,49.6723737053477,82.4966871494948,1496.1916167664672,80.0699580571831,103.803881251921,106.86787011047304,005,003300,36,4069,1400000US36005003300,36005003300
244,"Census Tract 19, Bronx County, New York",23.0,47.3,9.8,38.0,41.7,0.0,14.5,8.0,80.6,0.2,72.1,52.4,2.7,13.2,29.9,25.2,8.2,8.7,11.1,0.0,13.7,6.7,12.4,1.6,7.1,5.2,28.1,3.1,36.2,36.2,15.7,29.0,7.4,48.8,92.7,10.1,2.5,57.8,0.5,6.8,13.5,10.5,3.03,3.2,17.4,0.0,0.0,0.0,23.5,10.4,4.4,1.9,0.0,24.5,6269,high,99.0679123288102,103.489903484237,91.62076743237364,105.71799664206293,60.87575971031011,105.13985767631931,64.5453706758215,1496.1916167664672,62.0909774917555,85.50624794649767,92.90380174937124,005,001900,36,2550,1400000US36005001900,36005001900
245,"Census Tract 42, Bronx County, New York",31.3,35.6,2.5,80.0,23.8,16.7,11.7,18.3,99.3,0.0,75.4,48.5,0.0,8.2,20.5,38.2,8.9,8.1,3.7,0.5,11.6,13.9,12.8,0.0,35.3,7.0,34.1,0.0,60.5,60.5,3.0,28.8,0.0,45.3,97.6,0.0,2.7,80.3,0.0,2.3,1.3,11.9,2.2,0.0,45.5,0.0,0.0,11.7,0.0,10.5,17.6,0.6,0.0,33.4,5185,high,75.80395171538629,104.69350967214008,103.17815835684955,90.2613488769918,59.28129723300851,78.48235045444937,168.23815061867833,1496.1916167664672,182.864278167323,92.54379921781431,98.03345951467394,005,004200,36,2555,1400000US36005004200,36005004200
246,"Census Tract 50.01, Bronx County, New York",27.3,33.7,5.2,46.0,0.0,9.3,18.9,5.2,91.5,0.8,49.2,66.2,0.5,15.2,15.5,42.7,13.7,3.7,10.6,1.4,19.6,20.6,8.6,2.9,25.4,9.6,43.3,3.5,44.4,44.4,13.3,41.6,46.4,70.1,94.8,0.0,1.2,55.6,0.0,0.5,5.7,12.8,3.2,4.2,33.7,5.5,0.0,4.0,44.8,8.2,13.3,1.3,0.4,12.7,1743,low,78.54281826712112,78.86823404374371,76.97342121410004,72.48835809547946,141.53920760046586,104.97428309730148,116.22835464553896,1496.1916167664672,104.59890180258058,104.15575881548685,106.29790813655052,005,005001,36,4395,1400000US36005005001,36005005001
247,"Census Tract 50.02, Bronx County, New York",36.8,34.4,6.9,69.0,37.0,0.0,14.6,9.4,93.5,0.6,45.0,79.1,0.4,12.3,10.4,40.0,21.3,1.2,3.8,0.0,20.6,16.0,6.7,0.0,16.5,8.5,51.8,0.0,29.3,29.3,25.9,39.0,20.0,57.4,94.4,0.0,3.1,70.1,0.0,3.6,5.4,2.4,4.67,2.0,23.4,0.0,0.0,0.0,26.7,7.6,11.2,1.1,0.0,14.7,3143,high,62.854878138216534,65.68925200309076,61.50687754584288,67.52367979218803,,100.50376946382019,128.83396049181152,1496.1916167664672,125.05082765024171,101.69261587052604,101.73821234517031,005,005002,36,4070,1400000US36005005002,36005005002
248,"Census Tract 51, Bronx County, New York",53.6,23.7,1.2,10.0,0.0,23.6,20.1,6.0,88.8,0.1,71.3,54.8,0.0,10.5,17.4,48.7,9.5,5.2,8.3,0.7,21.6,23.0,0.8,0.3,25.2,15.0,59.6,0.4,26.8,26.8,4.0,55.1,0.0,78.2,97.2,,0.0,92.1,7.5,0.4,2.1,0.0,,2.8,25.6,,,,,6.5,10.9,0.3,0.0,10.1,18180,high,51.67911519209019,69.87658781646783,71.21748123658386,93.8296322108531,,37.254280279010786,130.44467679439077,1496.1916167664672,139.2201357538501,93.59943190851185,89.48402990583611,005,005100,36,2557,1400000US36005005100,36005005100
249,"Census Tract 53, Bronx County, New York",54.7,30.4,2.3,66.0,0.0,36.1,25.7,8.3,97.3,0.0,80.4,38.9,0.0,29.4,21.0,43.0,6.8,4.2,11.3,0.0,30.5,13.3,0.4,0.6,19.6,21.7,68.5,0.0,22.0,22.0,5.6,56.5,55.6,68.6,93.9,,5.3,95.6,0.0,3.5,6.3,0.0,,0.4,37.4,,,,,11.0,7.5,1.1,0.0,10.6,1087,low,49.74644096248607,70.4126477152818,87.28285345015068,88.22124370386797,,92.05946593391107,104.64987223859232,1496.1916167664672,106.336647136042,99.22947292556515,100.31330741036406,005,005300,36,2558,1400000US36005005300,36005005300
250,"Census Tract 63, Bronx County, New York",29.6,40.9,4.7,44.0,8.3,10.6,8.9,10.3,95.8,0.5,52.0,62.6,0.8,9.0,26.8,31.1,11.7,8.5,12.3,0.0,12.1,13.9,9.8,4.0,20.1,3.3,31.9,6.8,46.6,46.6,12.0,23.3,0.0,40.6,95.1,0.0,3.2,85.6,0.0,3.9,8.0,9.3,2.43,0.4,37.3,6.3,8.0,9.7,8.0,6.3,12.3,3.0,0.0,25.7,12984,high,108.06414370638541,98.0618755780075,89.15838445406044,101.75182944213894,49.95982428878372,102.07672796448952,104.9766842420142,1496.1916167664672,126.38755482982742,82.69122743797098,88.34410595799106,005,006300,36,2243,1400000US36005006300,36005006300
251,"Census Tract 76, Bronx County, New York",26.1,33.8,13.0,0.0,8.0,9.6,11.2,7.1,96.1,0.0,49.0,65.9,0.0,11.2,15.6,33.9,6.9,6.2,4.3,0.0,15.6,13.3,8.8,0.5,27.4,10.7,39.5,0.8,35.5,35.5,17.2,29.6,25.3,50.5,94.4,0.0,1.1,30.5,0.0,1.8,2.7,21.3,2.72,7.7,27.4,0.0,4.2,0.0,47.9,9.5,11.9,0.3,0.0,20.8,1613,low,75.47897496538008,74.724727027125,64.96810653773254,78.77847118826622,121.62886846082779,111.92841541605014,127.40999390547331,1496.1916167664672,111.6167194954055,115.0639632860277,107.72281307135681,005,007600,36,2573,1400000US36005007600,36005007600
252,"Census Tract 90, Bronx County, New York",48.5,20.1,1.6,0.0,21.4,12.6,15.3,8.1,99.2,0.6,69.4,56.8,0.0,11.1,34.2,34.5,7.5,0.6,6.4,0.0,17.6,14.5,5.5,4.9,34.3,10.5,39.6,6.2,51.3,51.3,8.1,32.4,36.7,56.1,98.4,0.0,2.1,68.1,0.0,1.8,2.6,20.6,3.39,0.0,23.8,5.3,0.0,0.0,9.3,7.3,14.3,1.2,0.0,43.3,4387,high,84.40021170833847,114.92921943817291,115.91643917267601,101.4401115088542,81.76730652828759,38.6616642006623,84.50424659908637,1496.1916167664672,80.00312169820381,106.26702419688185,98.88840247555773,005,009000,36,2577,1400000US36005009000,36005009000
253,"Census Tract 93, Bronx County, New York",35.7,32.1,12.4,33.0,0.0,29.2,18.2,8.2,85.7,2.0,49.5,66.9,0.3,7.5,23.4,39.0,15.6,7.2,20.4,0.0,20.7,15.6,6.1,0.0,17.4,7.1,42.2,0.0,30.7,30.7,17.0,36.3,23.4,63.5,86.2,0.0,1.1,52.5,0.0,0.5,4.0,8.2,3.99,6.1,22.2,3.6,0.0,0.0,15.2,8.3,9.9,0.0,0.0,10.7,21326,high,84.90017593911723,92.32704609446934,91.604000233105,77.18186713973452,63.90115005185675,98.26851264707956,142.49003349194012,1496.1916167664672,113.15395575192906,112.24894277750104,103.7330792538992,005,009300,36,4492,1400000US36005009300,36005009300
254,"Census Tract 96, Bronx County, New York",32.9,22.0,2.4,65.0,0.0,14.6,14.2,6.7,90.0,1.6,56.0,62.1,1.9,18.9,29.0,28.6,14.2,10.0,5.8,0.0,9.3,16.4,14.2,4.1,25.1,5.6,34.9,4.3,49.8,49.8,5.1,16.7,27.3,36.5,93.9,0.0,2.3,10.3,0.0,2.5,5.6,33.7,3.52,1.8,38.5,6.1,0.0,0.0,15.3,6.7,25.0,0.6,0.0,23.5,794,low,100.43656441056706,102.24246849957555,103.79614941560908,94.66341432508631,116.39576084301741,127.16127668569011,62.63118608435048,1496.1916167664672,51.73134184996636,112.95269790463269,106.29790813655052,005,009600,36,2399,1400000US36005009600,36005009600
