,NAME,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0046PE-%Owner Occup HU,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,crimeStats,crime,%DP03_0065E-HH-MeanEarnings,%DP03_0092E-Median Earning Workers,%DP03_0093E-Median Earnings Male FT Workers,%DP03_0094E-Median Earnings Female FT Workers,%DP04_0101E-Med Onwer Monthly Mortgage,%DP04_0134E-Median Gross Rent,%DP05_0070PE-%H&L race,%DP04_0045PE-%Occup HU,%DP02_0016E-Avg Fam Size,Countyfp,Tractce,Statefp
606,"Census Tract 62, Kings County, New York",6.6,43.3,5.0,0.0,0.0,0.0,3.8,3.1,88.9,0.4,57.4,48.2,12.2,4.1,58.0,12.0,13.0,10.7,10.4,0.0,5.2,7.3,11.7,15.5,26.3,4.5,13.8,19.2,70.9,70.9,3.0,12.8,0.0,0.0,88.6,0.0,10.3,43.5,0.0,6.8,14.6,26.7,2.95,3.8,18.0,0.0,4.1,0.0,44.2,9.1,19.6,2.9,0.7,76.6,1048,low,125.96613174540316,147.2127158066175,135.0663752668828,119.35278196739465,113.3466208117087,102.65939722416037,77.86224496269726,100.0,96.14068115693979,047,006200,36
607,"Census Tract 243, Kings County, New York",11.3,54.8,17.3,22.0,0.0,0.0,7.9,2.7,78.7,1.9,66.3,23.9,4.0,9.0,56.8,12.3,7.0,7.6,21.8,0.0,10.3,7.9,8.5,14.1,31.9,6.9,23.5,17.3,64.6,64.6,7.8,5.1,8.6,21.5,85.3,9.7,7.3,19.3,1.9,4.5,11.6,28.7,3.65,7.5,28.7,0.0,0.0,0.0,14.6,4.8,16.5,0.4,2.3,39.9,2051,low,130.97955769992336,129.53419544186298,110.84067533658335,112.89493150117451,134.48140610767655,79.20614815892134,120.1097223220867,100.0,95.55801036204925,047,024300,36
608,"Census Tract 65, Kings County, New York",11.3,31.3,7.5,0.0,,,1.8,1.9,89.4,1.2,82.2,18.6,16.3,3.7,81.9,5.5,4.9,6.7,34.6,0.0,3.9,3.2,11.0,31.7,16.7,0.0,0.0,40.6,88.4,88.4,5.6,3.3,0.0,29.3,90.9,4.4,6.1,4.4,0.0,3.2,2.3,40.3,2.71,1.6,18.5,0.0,4.1,0.0,23.2,9.3,11.7,0.7,2.9,92.9,1722,low,221.61473316305958,204.83159699544703,192.99487907421945,170.00231631142637,112.6491031451751,161.6354036455217,168.47082780447312,100.0,80.69990509234037,047,006500,36
609,"Census Tract 11, Kings County, New York",2.2,65.8,17.0,20.0,,,0.0,1.3,63.0,8.0,69.4,26.7,10.8,5.6,82.7,3.0,6.0,16.3,35.4,0.0,3.3,2.5,11.2,26.6,0.4,0.7,0.4,37.1,92.8,92.8,2.4,0.0,0.0,0.0,90.6,0.0,5.9,94.0,18.4,31.9,27.9,3.6,1.48,13.5,1.1,0.0,0.0,0.0,22.2,7.5,1.9,1.3,2.1,79.1,2440,high,177.67333737824396,238.51396307501852,223.56699938664786,184.55437762710739,139.5384091900451,208.6104785276526,39.19066329789096,100.0,70.79450157920112,047,001100,36
610,"Census Tract 35, Kings County, New York",14.3,54.1,7.4,0.0,26.7,0.0,6.3,5.8,78.2,1.1,73.6,20.0,4.8,5.9,65.9,11.3,2.9,9.8,21.8,0.0,9.0,6.5,10.3,22.3,19.8,3.0,6.9,35.4,74.7,74.7,5.1,2.7,0.0,9.2,90.2,0.0,2.1,56.3,10.1,13.4,25.6,27.4,2.32,9.4,18.9,0.0,0.0,0.0,10.9,5.8,17.8,0.3,2.9,49.6,3414,high,172.06203972489763,180.3737921831257,150.69988700945822,163.38321865415696,139.5384091900451,98.88767588325936,54.56124721089749,100.0,79.53456350255928,047,003500,36
611,"Census Tract 259.02, Kings County, New York",42.5,22.6,2.0,24.0,33.3,7.6,17.5,4.5,93.5,0.0,68.9,46.1,0.0,18.5,10.9,43.0,16.0,0.0,0.0,3.8,27.5,20.5,0.0,0.0,23.5,12.4,73.3,0.0,15.6,15.6,2.1,60.4,23.0,67.2,100.0,,0.0,88.9,0.0,0.9,0.9,0.0,,1.4,30.8,,,,,9.9,13.5,0.4,0.0,19.2,7496,high,27.678198537292502,38.076813093317426,42.979037375409874,42.01584215167762,,24.00186307846101,102.60513613973217,100.0,103.4240660930716,047,025902,36
612,"Census Tract 270, Kings County, New York",8.7,38.5,5.3,0.0,0.0,0.0,3.0,7.2,91.6,0.2,41.2,62.6,1.1,2.9,31.7,26.6,10.6,7.5,12.4,0.0,7.9,10.2,11.9,3.6,25.5,0.8,16.3,2.1,48.6,48.6,6.3,14.1,66.7,63.2,95.5,0.0,0.0,40.1,0.0,2.6,2.6,36.0,2.96,4.5,28.6,0.0,2.9,1.6,55.0,4.2,23.4,0.4,0.0,57.6,226,low,75.48510661488213,57.73724165281009,98.57310083688216,71.69726954111727,104.38351879675203,99.02482938656485,62.2321202331484,100.0,95.26667496460398,047,027000,36
613,"Census Tract 273, Kings County, New York",17.1,45.3,7.5,3.0,0.0,0.0,8.9,7.2,93.2,1.0,76.7,11.1,4.2,6.7,39.5,28.7,6.3,4.2,14.4,0.0,10.0,6.4,12.6,3.4,30.5,0.8,18.2,6.2,56.6,56.6,13.9,13.3,0.0,37.1,89.1,0.0,5.1,22.4,0.0,2.3,7.2,34.7,3.53,1.5,14.6,0.0,0.0,0.0,30.4,5.4,17.8,0.8,0.0,11.6,4828,high,79.34409667094168,88.65702413692063,100.03529292948556,87.9991614855922,95.3855408984687,75.91446407958954,95.65520983009883,100.0,101.3847183109547,047,027300,36
614,"Census Tract 632, Kings County, New York",15.4,37.4,3.3,0.0,,,6.4,9.8,97.1,0.0,77.5,34.9,16.8,11.7,49.3,15.1,5.4,8.2,14.9,0.0,4.6,6.2,16.3,2.7,46.1,5.0,11.7,3.6,63.5,63.5,7.0,8.8,0.0,0.0,88.7,1.1,0.0,52.0,0.0,0.7,0.0,78.8,2.53,0.8,48.6,0.0,14.5,18.1,32.4,0.4,30.9,0.0,0.0,84.3,233,low,98.23575531439492,118.04567551251681,116.17188561481315,134.37265920772475,76.30843271877497,104.85385327704823,46.255941081543114,100.0,91.18797940037017,047,063200,36
615,"Census Tract 644, Kings County, New York",8.4,19.4,1.8,20.0,0.0,18.0,6.4,6.7,96.9,0.1,73.8,34.8,11.9,1.4,47.1,13.4,9.7,6.6,11.4,0.0,3.2,2.9,13.0,15.1,21.2,0.6,14.5,18.7,76.1,76.1,2.0,6.1,0.0,8.8,93.8,1.8,3.5,0.0,0.0,1.3,2.3,71.3,3.74,1.8,27.3,0.0,0.0,0.0,89.5,11.5,14.1,0.5,0.3,73.8,155,low,121.56797012094766,108.39300192874131,96.6313531693531,105.83986921625339,111.67257841202807,106.56827206836688,87.11920075270682,100.0,118.28217136278047,047,064400,36
616,"Census Tract 658, Kings County, New York",9.3,29.8,2.9,0.0,0.0,27.5,3.7,9.7,90.9,0.3,64.9,51.0,7.0,6.2,56.2,13.8,9.9,6.0,10.4,0.0,0.7,3.0,12.1,15.0,43.4,2.6,7.0,17.7,80.1,80.1,1.4,2.2,0.0,0.0,90.1,4.9,20.8,0.8,0.0,1.3,0.0,83.2,2.78,0.0,21.8,3.8,0.0,0.0,76.2,3.7,25.7,0.0,0.9,71.2,922,low,128.63590064052494,112.27371416265679,144.36070520204512,115.95862813111064,89.42176484960649,85.72093956593217,56.60873587473137,100.0,100.51071211861888,047,065800,36
617,"Census Tract 660, Kings County, New York",4.0,22.6,2.0,0.0,0.0,38.8,3.0,10.1,94.3,0.0,77.5,25.6,11.6,6.3,49.6,12.8,1.9,10.6,15.4,0.0,0.7,1.4,14.6,17.8,34.7,1.5,7.4,22.3,82.6,82.6,4.6,0.0,0.0,,97.3,2.1,0.0,1.4,0.0,0.7,0.0,97.5,3.15,0.0,26.5,4.6,1.3,0.9,64.4,6.9,20.0,0.0,5.5,81.8,145,low,147.67430961005365,137.14200313729364,150.73427023935855,133.4668879493616,84.22525823393123,84.00652077461353,64.3372846339917,100.0,106.04608467007905,047,066000,36
618,"Census Tract 670, Kings County, New York",18.2,29.7,5.0,17.0,0.0,0.0,7.4,6.6,93.0,0.0,53.0,42.2,1.9,8.1,41.5,25.0,8.4,5.2,10.7,0.0,3.5,7.5,13.7,7.3,33.7,1.8,11.7,7.1,67.7,67.7,7.7,7.1,0.0,11.5,91.5,1.6,7.4,0.5,0.0,4.7,5.2,53.9,3.07,2.5,33.0,0.0,10.7,8.4,44.3,6.7,17.2,1.4,0.0,28.8,2141,low,107.13752139018978,117.13908472458068,106.0089267137478,103.80138620842064,87.81747421657923,110.13426315430968,83.28376424158137,100.0,102.55005990073577,047,067000,36
619,"Census Tract 690, Kings County, New York",34.0,21.3,3.7,0.0,0.0,0.0,3.0,9.0,95.8,0.8,64.4,23.8,2.4,7.7,49.6,12.7,6.2,17.1,9.0,0.0,0.0,10.8,13.0,13.3,28.7,5.4,7.3,13.1,73.0,73.0,4.9,7.9,0.0,20.0,94.7,0.0,0.0,0.0,0.0,0.9,0.0,66.0,3.61,3.0,45.1,0.0,0.7,0.0,33.4,2.0,15.4,2.6,0.0,21.2,154,low,134.13305915136806,127.35837755081627,122.90556974424052,124.88495411462823,90.71217253269364,102.31651346589665,61.886065811091974,100.0,113.32946960621086,047,069000,36
620,"Census Tract 692, Kings County, New York",25.6,14.0,3.5,0.0,0.0,9.8,7.3,10.7,93.1,0.2,54.8,29.8,2.6,7.3,47.3,23.5,6.7,5.5,5.4,0.0,0.6,2.9,8.3,9.9,22.9,3.0,7.2,10.2,73.1,73.1,7.8,0.7,0.0,0.0,95.3,0.0,4.2,0.0,0.0,1.7,0.0,66.8,3.47,2.3,40.1,0.0,0.0,2.7,47.1,5.8,14.1,2.1,0.0,11.4,217,low,126.28246022605481,122.28398744611822,97.05480979023083,122.08602139098288,111.6377025287014,116.51190105801501,84.14890029672245,100.0,111.58145722153922,047,069200,36
621,"Census Tract 1120, Kings County, New York",30.9,30.6,6.8,34.0,0.0,42.3,10.1,6.7,95.2,1.2,63.1,39.2,0.9,9.9,29.0,28.0,12.1,3.2,4.7,0.0,22.5,11.1,6.7,1.1,26.0,6.3,28.2,1.6,52.9,52.9,4.8,31.9,100.0,56.9,81.4,6.3,7.0,4.6,0.0,7.5,12.0,21.4,2.92,0.2,18.6,0.0,13.5,0.0,30.4,2.3,17.9,0.0,0.0,32.1,3352,high,66.18331002059999,78.69711700834455,77.8924928736744,62.05428937515847,71.84431965295998,90.17842842336066,88.47458057242784,100.0,95.26667496460398,047,112000,36
622,"Census Tract 274, Kings County, New York",12.3,23.5,6.0,0.0,23.5,0.0,11.6,6.0,93.0,1.0,45.6,72.1,1.7,4.1,34.1,23.5,13.5,7.2,8.7,0.4,6.0,11.0,4.9,7.0,32.5,9.1,20.6,7.9,59.6,59.6,9.0,13.6,0.0,41.3,97.5,4.0,0.0,1.4,0.0,2.2,0.0,39.7,3.45,1.4,34.4,2.2,0.0,0.0,52.9,5.6,17.2,1.1,0.0,60.2,397,low,99.55759528852687,79.14789409456834,85.76987180820743,102.47557597090442,103.89525643017852,92.23573097294303,94.32866787888248,100.0,106.04608467007905,047,027400,36
623,"Census Tract 275, Kings County, New York",16.2,52.2,17.1,7.0,0.0,0.0,8.2,7.6,80.5,0.9,75.0,18.2,3.5,6.4,46.2,21.7,4.6,9.0,16.2,0.0,11.6,4.0,15.0,15.0,18.3,5.0,12.0,16.4,67.4,67.4,7.7,9.8,0.0,23.0,85.3,0.0,10.5,3.6,0.0,3.4,7.2,36.6,2.99,8.1,23.4,2.1,0.0,0.0,40.3,7.4,11.4,2.0,1.3,22.2,2121,low,122.17888629320272,106.56722881414771,95.15106463996005,104.85048830327206,113.3466208117087,123.30099947163684,128.01129829237524,100.0,97.30602274672087,047,027500,36
624,"Census Tract 287, Kings County, New York",22.8,43.2,14.2,0.0,0.0,44.9,11.0,8.3,89.3,0.4,66.1,36.8,4.8,5.7,34.1,26.8,7.7,6.6,21.7,0.0,16.0,16.1,5.7,8.5,31.9,8.4,27.9,5.0,50.9,50.9,12.4,20.0,0.0,50.4,97.3,0.0,1.5,37.8,0.0,8.2,6.8,20.2,3.16,3.1,24.8,10.8,0.0,0.0,28.8,1.6,23.9,0.4,0.0,28.6,4435,high,111.26283611209004,86.04302069837145,64.2694952584287,103.38134722926759,103.0931111136649,74.74865930149286,86.60011911962218,100.0,84.19592986168364,047,028700,36
625,"Census Tract 1024, Kings County, New York",30.4,22.4,5.5,0.0,0.0,40.2,5.8,8.1,91.8,0.0,51.3,20.7,0.6,7.3,38.9,17.1,8.4,13.5,10.0,0.0,4.1,2.5,20.7,8.3,28.4,1.5,14.4,10.7,69.6,69.6,5.0,0.7,0.0,4.3,97.6,0.0,0.0,1.8,0.0,0.0,0.7,56.0,3.4,5.5,42.7,0.0,0.0,0.0,51.9,6.9,14.5,0.0,0.0,3.8,683,low,112.02158964987304,110.3723918157352,120.85886274333153,107.96196187870426,101.07030988071747,104.57954627043726,66.52896264034909,100.0,104.88074308029796,047,102400,36
626,"Census Tract 988, Kings County, New York",21.2,36.0,2.1,23.0,11.4,6.0,8.4,9.4,89.4,0.9,53.0,31.1,0.5,7.2,34.8,32.0,5.8,5.7,8.1,0.0,7.8,6.4,22.8,4.7,22.5,3.9,12.4,7.3,71.1,71.1,6.1,6.9,13.2,18.8,100.0,0.0,0.0,26.1,0.0,3.9,8.3,39.1,3.31,3.3,36.3,0.0,4.2,6.3,53.9,8.5,21.1,0.0,0.0,7.5,642,low,100.09894093582761,111.09262783059555,93.28351236326856,103.22806286246768,94.16488498203492,94.91022428740011,93.63655903476963,100.0,103.13273069562632,047,098800,36
627,"Census Tract 992, Kings County, New York",25.4,17.6,3.7,7.0,3.1,10.4,6.1,8.8,94.0,0.6,45.9,26.3,0.6,7.7,30.4,34.8,5.8,7.4,8.6,0.0,6.0,8.0,21.7,7.4,25.7,5.4,21.5,7.5,65.1,65.1,6.7,10.2,0.0,31.1,95.6,0.0,0.0,0.0,0.0,0.0,7.2,63.0,3.93,5.6,45.8,0.0,0.0,1.5,46.7,5.6,14.3,0.3,0.3,4.5,398,low,95.10725577035565,98.14348940957451,84.17195643968167,79.84722016032356,117.56660269423693,113.97456124686343,68.34574835614538,100.0,117.9908359653352,047,099200,36
628,"Census Tract 1010, Kings County, New York",25.9,33.1,4.9,0.0,0.0,7.9,4.0,16.3,95.5,0.0,49.3,29.7,1.0,1.3,38.5,30.6,9.9,3.4,7.4,0.0,4.3,4.8,12.6,9.4,35.2,1.6,10.3,11.3,78.9,78.9,1.6,8.6,0.0,20.3,93.8,0.0,5.6,0.0,0.0,0.7,4.3,49.9,3.22,6.8,23.7,0.0,0.0,1.0,61.9,3.9,15.4,0.0,0.0,4.3,157,low,120.00263330947563,107.49648437178223,98.34508573333261,94.89695799158874,113.59075199499544,112.80875646876676,64.79869053006693,100.0,106.92009086241485,047,101000,36
629,"Census Tract 1124, Kings County, New York",27.7,32.1,2.7,65.0,10.6,36.4,5.1,9.0,94.0,0.0,56.5,18.0,0.0,6.4,31.0,25.1,17.0,5.1,13.5,0.4,16.4,9.9,7.2,2.4,19.2,2.8,26.4,2.4,64.8,64.8,1.6,23.3,40.6,50.3,87.5,3.2,6.8,11.4,0.0,1.2,5.1,39.5,3.13,4.1,21.8,0.0,0.0,0.0,52.6,4.0,7.7,0.0,0.0,2.2,4071,high,86.52399225411727,103.94818876011,89.77461326975614,82.88702831751165,107.24334122953975,93.19580549608146,95.62637196159412,100.0,97.30602274672087,047,112400,36
630,"Census Tract 1128, Kings County, New York",35.1,42.1,8.3,70.0,9.7,0.0,8.2,10.5,94.6,0.0,54.2,18.9,0.0,11.0,23.9,36.1,8.3,10.0,11.5,0.0,21.9,8.3,5.4,3.0,18.8,14.3,28.1,4.2,54.6,54.6,8.2,18.1,0.0,10.8,87.0,3.1,10.0,0.0,0.0,2.0,13.6,29.0,3.13,1.5,21.3,3.5,0.0,0.0,30.6,4.8,15.4,0.5,0.0,13.2,4424,high,67.77799689728712,85.06591729359585,83.01740377250223,102.64677669226536,85.06227943377154,92.16715422129028,115.69752844086719,100.0,103.13273069562632,047,112800,36
631,"Census Tract 235, Kings County, New York",14.2,45.9,9.1,14.0,10.7,40.2,13.4,4.1,88.7,2.1,78.2,54.1,2.8,3.3,47.0,14.6,4.8,7.7,12.9,0.0,10.3,3.2,11.9,10.2,10.3,6.1,22.1,12.4,44.3,44.3,7.7,23.2,50.0,15.5,91.5,0.0,4.6,29.2,4.0,11.3,9.5,27.1,3.34,7.5,33.8,0.0,0.0,0.0,70.1,10.6,6.1,0.9,0.0,66.2,3869,high,101.33816591157631,91.64121881387705,84.45064156624221,99.12123625586715,98.97775688111669,112.94590997207223,124.4642404662968,100.0,122.94353772190483,047,023500,36
632,"Census Tract 240, Kings County, New York",5.2,23.7,3.5,0.0,33.0,14.3,12.5,3.8,97.9,0.6,73.1,75.4,1.3,4.8,36.3,16.7,18.4,3.5,9.3,0.7,15.2,14.8,7.3,0.7,29.0,5.9,30.5,1.0,33.7,33.7,3.6,33.3,38.8,50.0,92.6,0.0,0.0,34.5,0.0,4.4,0.7,28.8,3.42,2.4,25.0,0.0,0.0,0.0,68.3,13.8,22.8,0.0,0.0,95.6,158,low,54.063907165668155,63.86176608686749,92.69175888024712,71.65148330168353,101.10518576404415,93.74441950930344,131.55835611845364,100.0,113.03813420876558,047,024000,36
633,"Census Tract 241, Kings County, New York",5.8,51.9,15.6,15.0,0.0,0.0,15.3,4.5,82.0,2.9,65.9,39.9,9.2,6.6,51.3,14.1,11.5,4.2,20.3,0.0,12.9,5.6,11.3,8.0,18.2,6.9,18.6,14.9,56.4,56.4,10.5,20.5,41.3,100.0,91.1,0.0,2.2,47.8,3.3,16.8,17.9,15.3,3.47,7.9,21.3,0.0,0.0,9.5,50.6,10.3,12.1,1.5,2.7,70.1,4216,high,98.84558444719757,92.14236205498618,107.44759343852468,125.24925332403585,97.2688385981094,142.0910294244892,78.06411004223017,100.0,94.39266877226817,047,024100,36
634,"Census Tract 250, Kings County, New York",8.5,24.2,10.7,45.0,0.0,6.8,15.4,3.8,89.6,0.3,31.5,76.6,2.5,6.5,18.2,29.3,11.4,9.0,10.0,0.0,8.5,5.5,13.9,3.2,31.4,0.8,16.0,4.2,35.7,35.7,16.1,7.7,100.0,55.6,94.2,0.0,0.0,0.0,0.0,2.3,1.4,59.0,3.06,6.6,25.9,0.0,6.1,5.4,66.6,2.7,18.7,0.0,0.0,20.5,820,low,85.97938548845929,53.21184263636224,66.70889493767301,82.73971606889874,90.81680018267367,87.29820485394532,50.61045922575321,100.0,103.4240660930716,047,025000,36
635,"Census Tract 254, Kings County, New York",14.2,18.5,4.4,0.0,9.0,0.0,12.7,6.2,94.0,1.5,41.0,82.1,5.9,11.5,23.8,16.4,5.3,13.4,12.4,0.0,6.8,13.6,10.1,8.5,28.7,6.8,27.9,10.5,38.0,38.0,7.4,21.8,20.3,17.5,96.9,0.0,2.9,7.8,0.0,4.3,0.0,48.5,4.11,5.5,33.0,1.4,5.4,1.8,56.2,4.9,18.2,0.3,0.2,41.5,637,low,89.15462772895224,72.89745427329758,70.54714918075699,95.80272924995192,86.00392828359189,85.51520931097394,117.74501710470106,100.0,112.45546341387502,047,025400,36
636,"Census Tract 258, Kings County, New York",17.6,25.9,6.4,0.0,2.3,0.0,11.3,7.9,95.4,1.6,41.8,85.9,2.1,5.0,29.2,21.9,8.3,3.4,7.8,0.0,8.4,19.1,10.2,2.9,33.0,2.0,24.4,3.8,47.5,47.5,13.0,17.5,3.1,10.5,96.5,0.0,2.0,18.2,0.0,4.0,1.1,23.6,2.84,1.8,33.0,0.0,0.0,3.1,72.8,9.9,19.6,0.0,0.0,41.8,292,low,72.92838982281111,62.695789601271855,61.594841900918986,76.39334514216945,139.5384091900451,94.22445677087265,129.36667811209625,100.0,99.34537052883779,047,025800,36
637,"Census Tract 259.01, Kings County, New York",26.0,40.7,15.9,68.0,0.0,25.9,12.7,1.8,87.8,1.8,70.7,40.6,4.9,10.1,41.7,22.1,12.7,5.8,12.2,0.0,14.5,9.8,4.9,11.7,18.4,7.1,32.2,10.2,49.6,49.6,8.4,20.6,57.9,35.0,90.0,0.0,3.0,35.2,0.0,4.4,4.0,15.7,4.11,4.0,29.1,0.0,0.0,21.1,49.5,9.8,8.5,3.1,0.2,40.9,2415,low,111.550901566979,81.80470876477006,82.86177441611127,113.37071025007297,82.44658818427058,101.3564389427582,64.25077102847759,100.0,109.83344483686759,047,025901,36
638,"Census Tract 260, Kings County, New York",13.8,33.2,6.6,0.0,0.0,0.0,9.3,6.7,89.6,1.0,39.9,77.2,1.9,9.8,30.4,26.7,14.2,10.1,10.2,0.0,4.6,17.4,13.1,8.3,36.6,7.3,16.5,11.4,49.0,49.0,8.4,10.9,23.5,39.7,89.8,0.0,7.0,4.3,0.0,1.0,1.0,51.4,3.05,2.9,26.8,1.2,0.0,2.8,65.5,4.3,26.6,0.0,0.0,39.3,326,low,89.35355594874348,85.7257139225938,98.71787233119933,122.60957708537742,111.88183371198815,93.33295899938696,91.53139463392634,100.0,103.71540149051688,047,026000,36
639,"Census Tract 538, Kings County, New York",11.9,47.7,6.1,0.0,0.0,0.0,5.3,5.9,92.7,1.1,49.6,67.3,0.4,3.3,49.5,19.4,5.7,13.5,11.2,0.0,8.8,12.0,10.2,4.6,21.2,1.1,33.2,3.7,51.2,51.2,9.1,17.9,43.3,31.5,97.1,0.0,1.5,82.1,0.0,10.9,7.0,9.8,3.91,3.6,21.1,0.0,0.0,0.0,57.4,10.3,22.4,0.0,0.4,85.3,857,low,81.47469399766752,80.53799996940374,88.76121280953595,109.84516981367474,65.2876535875442,94.01872651591442,133.80770986182046,100.0,91.47931479781545,047,053800,36
640,"Census Tract 525, Kings County, New York",11.4,48.0,9.1,0.0,0.0,26.3,11.7,3.3,91.1,1.1,76.3,66.1,4.8,5.0,51.4,18.2,13.6,9.7,16.6,0.0,14.6,12.9,11.2,2.7,31.3,8.2,45.3,3.1,34.5,34.5,3.8,31.9,100.0,0.0,93.7,0.0,2.2,68.9,0.0,3.9,1.0,1.4,2.12,0.0,17.9,0.0,0.0,0.0,0.0,6.8,20.5,0.0,0.0,75.6,5270,high,91.05151157340968,96.23461213942011,107.49283453049881,86.76691443300581,,65.14791407010846,99.51948420972899,100.0,116.53415897810883,047,052500,36
641,"Census Tract 526, Kings County, New York",19.5,38.7,4.9,53.0,0.0,48.5,4.0,8.6,89.3,0.0,60.4,50.0,6.2,8.8,55.6,18.0,9.1,11.9,10.2,0.0,5.7,7.3,10.8,6.5,18.0,4.2,21.7,10.6,58.1,58.1,8.4,9.0,5.8,4.2,98.5,2.5,0.0,73.5,0.0,9.9,4.6,17.4,3.83,3.2,26.5,2.2,0.0,2.2,40.9,6.2,12.7,0.0,0.5,47.4,1624,low,102.87197857892845,101.04961654645865,103.0266339308141,121.57440993296235,139.5384091900451,102.04220645928568,134.3267914949051,100.0,96.43201655438507,047,052600,36
642,"Census Tract 535, Kings County, New York",6.3,16.4,1.8,0.0,0.0,75.5,32.3,1.5,96.1,0.0,85.3,84.7,0.3,4.4,37.0,15.0,20.7,6.2,6.2,0.0,1.5,17.8,7.1,0.0,14.7,15.8,68.9,0.0,24.0,24.0,1.4,49.2,67.3,100.0,93.4,11.1,4.4,36.7,0.0,4.5,0.8,8.1,1.86,5.2,24.5,0.0,0.0,0.0,61.3,25.9,9.3,0.0,0.0,93.0,380,low,37.77244689238237,49.1976600920006,55.588634530435385,47.040384253015354,,74.0628917849654,118.52363955432806,100.0,136.92763679927788,047,053500,36
643,"Census Tract 549, Kings County, New York",8.1,51.5,12.4,14.0,0.0,0.0,8.2,2.9,85.4,1.3,74.5,47.8,9.3,6.1,61.4,9.2,4.9,10.0,31.9,0.0,3.4,3.3,15.4,29.9,4.1,1.7,12.1,31.2,69.3,69.3,4.7,17.0,22.2,15.9,91.3,0.0,2.9,63.3,10.4,23.4,9.5,19.3,3.22,8.8,25.0,0.0,0.0,0.0,32.6,7.7,3.1,1.1,2.1,84.8,4671,high,182.6911114905738,162.5089170452954,191.3101008091034,136.8610417856456,138.457256806918,205.73025495823725,115.32263615030604,100.0,99.05403513139251,047,054900,36
644,"Census Tract 552, Kings County, New York",11.1,42.1,4.4,0.0,0.0,0.0,3.6,11.8,91.3,4.0,37.6,67.7,2.2,4.5,42.8,34.9,4.5,11.8,16.7,0.0,7.9,9.9,15.3,5.7,25.9,2.8,20.6,7.6,46.2,46.2,11.7,7.6,26.8,17.5,94.8,0.0,4.5,74.4,0.0,3.9,8.0,34.9,2.55,5.7,34.7,6.5,0.0,3.6,45.7,4.1,21.8,1.3,9.0,87.4,1362,low,90.10470021035958,106.53952742896078,92.53070059281927,130.0747248191399,65.00864652093077,95.11595454235835,95.04961459150006,100.0,87.98329002847217,047,055200,36
645,"Census Tract 591, Kings County, New York",9.3,62.4,19.7,16.0,0.0,0.0,3.0,5.3,83.8,0.6,73.3,30.6,10.5,4.3,59.6,13.6,12.3,5.0,22.7,0.0,4.9,4.1,10.1,11.3,16.9,2.4,6.4,16.0,71.8,71.8,9.0,5.6,0.0,9.5,93.0,0.0,2.6,0.5,0.0,6.2,6.8,18.0,2.86,5.0,23.3,0.0,0.0,2.7,37.3,3.9,13.4,0.0,2.5,88.8,1257,low,120.58854757432525,138.5069259346864,121.14840573196585,125.24925332403585,108.77788009591367,136.1248520307003,114.74587878021198,100.0,84.4872652591289,047,059100,36
646,"Census Tract 18, Kings County, New York",,,,,,,25.4,3.9,51.4,6.8,65.7,47.6,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.8,0.9,1.8,40.9,2765,high,,14.669142610355424,,,,,56.493384400712564,,,047,001800,36
