,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER
6660,6,037,603005,1400000US06037603005,6037603005,6030.05,CT,650734,0
6661,6,037,603702,1400000US06037603702,6037603702,6037.02,CT,2539340,73274
6662,6,037,532400,1400000US06037532400,6037532400,5324.0,CT,12497802,442625
6663,6,037,533202,1400000US06037533202,6037533202,5332.02,CT,329916,0
6667,6,037,542104,1400000US06037542104,6037542104,5421.04,CT,580637,0
6668,6,037,542602,1400000US06037542602,6037542602,5426.02,CT,872253,0
6669,6,037,900806,1400000US06037900806,6037900806,9008.06,CT,1795825,0
6670,6,037,901011,1400000US06037901011,6037901011,9010.11,CT,2669163,2720
6671,6,037,211121,1400000US06037211121,6037211121,2111.21,CT,213921,0
6672,6,037,910101,1400000US06037910101,6037910101,9101.01,CT,61012023,267845
6683,6,037,460502,1400000US06037460502,6037460502,4605.02,CT,2614173,0
6684,6,037,702803,1400000US06037702803,6037702803,7028.03,CT,847106,224
6687,6,071,7903,1400000US06071007903,6071007903,79.03,CT,2396904,0
6691,6,037,311600,1400000US06037311600,6037311600,3116.0,CT,2808937,6146
6692,6,037,401603,1400000US06037401603,6037401603,4016.03,CT,1883929,54944
6698,6,059,21813,1400000US06059021813,6059021813,218.13,CT,4245501,450651
6699,6,059,21817,1400000US06059021817,6059021817,218.17,CT,1132416,0
6700,6,059,21824,1400000US06059021824,6059021824,218.24,CT,1626818,0
6701,6,059,21828,1400000US06059021828,6059021828,218.28,CT,5144607,0
6704,6,059,42201,1400000US06059042201,6059042201,422.01,CT,4399752,2286976
6705,6,059,42319,1400000US06059042319,6059042319,423.19,CT,3381717,133550
6706,6,059,42331,1400000US06059042331,6059042331,423.31,CT,1966396,0
6707,6,059,11503,1400000US06059011503,6059011503,115.03,CT,859902,0
6708,6,037,134424,1400000US06037134424,6037134424,1344.24,CT,3710997,0
6709,6,037,135203,1400000US06037135203,6037135203,1352.03,CT,4501416,0
6710,6,037,236203,1400000US06037236203,6037236203,2362.03,CT,339340,0
6711,6,037,239320,1400000US06037239320,6037239320,2393.2,CT,347073,0
6712,6,037,241002,1400000US06037241002,6037241002,2410.02,CT,707355,0
6713,6,037,262501,1400000US06037262501,6037262501,2625.01,CT,1635118,3278
6714,6,037,264302,1400000US06037264302,6037264302,2643.02,CT,1690101,0
6715,6,037,267501,1400000US06037267501,6037267501,2675.01,CT,453851,0
6716,6,037,269906,1400000US06037269906,6037269906,2699.06,CT,207994,0
6717,6,037,271100,1400000US06037271100,6037271100,2711.0,CT,804372,0
6718,6,037,272302,1400000US06037272302,6037272302,2723.02,CT,505134,0
6719,6,037,275101,1400000US06037275101,6037275101,2751.01,CT,334329,9884
