,NAME,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0046PE-%Owner Occup HU,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,crimeStats,crime,%DP03_0065E-HH-MeanEarnings,%DP03_0092E-Median Earning Workers,%DP03_0093E-Median Earnings Male FT Workers,%DP03_0094E-Median Earnings Female FT Workers,%DP04_0101E-Med Onwer Monthly Mortgage,%DP04_0134E-Median Gross Rent,%DP05_0070PE-%H&L race,%DP04_0045PE-%Occup HU,%DP02_0016E-Avg Fam Size,Countyfp,Tractce,Statefp
4773,"Census Tract 178.04, Dallas County, Texas",27.4,26.8,8.3,11.0,17.1,0.0,18.9,7.7,72.3,0.0,85.1,35.1,3.5,8.8,22.9,22.6,12.6,6.9,8.7,0.0,6.6,9.3,9.8,0.8,21.6,0.8,14.7,1.1,44.6,44.6,28.1,19.0,21.9,44.4,93.5,0.0,8.8,16.9,10.0,2.2,0.6,33.4,2.96,5.8,18.1,30.2,51.6,12.7,3.4,8.6,13.0,1.6,0.2,63.9,27,low,61.79922301852694,57.1339969109277,71.75978712406913,61.06243971806704,70.62505215722274,83.06846587078506,160.79668854207284,100.0,103.05618830675785,113,017804,48
4774,"Census Tract 178.13, Dallas County, Texas",23.9,29.0,8.1,160.0,0.0,0.0,12.4,6.8,71.5,1.2,77.8,38.2,3.3,5.4,26.1,12.7,16.7,7.3,13.3,0.0,1.9,7.7,12.0,1.4,10.7,1.2,16.8,1.9,53.0,53.0,26.5,7.1,12.8,6.8,88.7,12.7,9.0,16.7,0.4,2.7,4.6,19.5,3.06,11.1,9.6,25.0,53.4,19.3,0.0,9.1,7.2,1.2,1.4,52.4,1,low,67.30156618467635,82.37186069358685,70.77029691597909,79.14191188341026,73.7562121050799,91.5660751143518,141.57992392570665,100.0,94.08219438116937,113,017813,48
4775,"Census Tract 184.01, Dallas County, Texas",16.4,27.0,2.8,133.0,1.9,16.8,22.3,5.2,85.1,0.3,71.7,55.6,3.3,3.6,22.0,11.9,9.8,6.3,10.2,0.0,2.5,12.5,14.4,5.8,25.8,0.7,18.6,5.3,46.4,46.4,30.4,21.9,78.6,64.9,95.7,2.9,6.5,3.2,0.0,3.2,0.0,61.9,3.11,3.7,21.9,17.6,37.5,33.7,0.8,8.1,11.9,2.9,0.2,73.5,2,low,80.07701693611241,64.16690694536649,74.1410877347474,61.458102728894595,77.64116981816194,79.51334363623162,103.16692542440195,100.0,118.39882308276393,113,018401,48
4776,"Census Tract 190.16, Dallas County, Texas",16.7,45.4,11.6,14.0,0.0,33.3,6.0,12.0,73.9,0.3,54.4,52.0,6.5,6.2,22.3,22.6,20.9,9.8,7.7,0.0,5.1,9.4,8.1,2.8,22.9,3.2,14.9,5.1,52.0,52.0,22.3,21.6,71.9,79.0,89.2,0.0,7.0,13.6,0.0,9.9,3.8,31.3,2.36,10.3,28.1,11.1,58.0,28.0,0.0,5.7,11.8,1.0,1.3,48.2,656,low,58.50009316564852,67.7557063714633,62.41037323480803,68.81510730081142,75.843652070318,71.36257558627986,61.14051819181473,100.0,93.5032270311314,113,019016,48
4777,"Census Tract 190.31, Dallas County, Texas",10.1,29.2,3.7,33.0,0.0,0.0,8.1,8.2,83.9,0.2,86.0,19.7,14.4,4.8,44.4,12.7,10.5,12.3,17.1,0.0,0.7,4.6,16.9,8.3,28.1,1.8,0.0,7.4,78.3,78.3,11.2,4.8,0.0,17.6,96.6,0.0,9.4,1.2,2.1,2.3,1.7,81.0,2.8,0.7,22.3,1.7,27.5,24.2,3.5,3.3,19.4,2.6,0.4,78.7,4,low,103.09581636149075,101.02121581062553,101.21071271321094,111.97495949366991,89.64394961828107,123.21533403171772,124.16986367498168,100.0,95.2401290812453,113,019031,48
4778,"Census Tract 190.32, Dallas County, Texas",14.3,20.6,5.6,14.0,0.0,0.0,14.4,7.0,92.7,0.0,57.1,69.1,1.7,1.5,15.9,24.3,7.4,2.6,14.3,0.0,7.1,10.8,20.7,0.7,17.7,0.7,21.5,0.9,46.6,46.6,30.7,14.0,7.4,27.0,95.9,4.1,0.0,2.2,0.0,1.6,0.0,64.5,3.4,3.4,17.8,14.6,53.6,17.3,2.9,7.4,14.0,0.4,3.8,69.5,2,low,71.99136063921652,73.39857026390061,58.675319537237336,68.67080667333315,74.27807209638942,87.14384989576094,79.43339989393256,100.0,112.31966590736529,113,019032,48
4779,"Census Tract 137.17, Dallas County, Texas",12.4,29.4,3.3,87.0,0.0,0.0,20.2,3.0,91.9,0.8,59.3,80.6,2.0,4.1,9.9,29.3,6.4,3.0,8.8,0.6,6.3,18.4,10.4,0.6,13.1,0.4,13.1,0.8,31.8,31.8,36.3,29.5,51.2,86.7,96.3,0.0,1.8,7.7,0.0,3.5,0.0,32.4,2.42,0.6,24.8,7.8,38.6,37.9,0.0,10.4,8.7,0.0,1.3,86.9,12,low,58.47505665072499,57.34327895089447,56.77607825870551,52.05994250700273,71.43683436592644,85.58306452449358,66.5401005573108,100.0,130.26765375854222,113,013717,48
4780,"Census Tract 141.21, Dallas County, Texas",6.9,56.6,4.2,0.0,100.0,0.0,1.1,7.1,73.6,0.7,70.2,34.1,6.4,3.0,67.5,11.4,6.9,14.4,24.5,0.0,2.8,6.1,16.0,6.7,17.0,1.4,2.7,12.2,86.9,86.9,6.3,3.8,15.5,0.0,92.7,0.0,4.1,18.0,2.0,6.8,2.1,26.3,2.02,7.4,17.5,0.0,0.0,1.7,21.0,7.0,14.9,0.9,2.1,65.3,1,low,104.35902234172359,143.7560916260619,145.71240053346605,142.555055371688,155.86218407111224,102.31815211641585,99.98466205310199,100.0,78.45007593014431,113,014121,48
4781,"Census Tract 122.10, Dallas County, Texas",22.0,58.5,7.3,130.0,45.5,13.0,17.4,6.3,78.5,0.0,83.8,29.6,1.1,11.4,25.2,22.2,16.5,7.7,14.2,0.0,17.1,20.7,8.8,0.9,19.6,3.7,27.2,2.3,41.0,41.0,26.5,20.8,0.0,25.9,83.8,0.0,11.7,35.7,0.0,8.3,8.5,16.2,2.04,9.5,19.1,16.6,15.1,19.7,0.0,11.5,9.1,0.5,0.0,42.0,2488,high,50.992552758805154,66.01168937174023,56.13454065126251,70.32560903038245,89.99185627915408,63.818779625154285,86.41384857936474,100.0,94.66116173120734,113,012210,48
4782,"Census Tract 130.07, Dallas County, Texas",6.6,20.3,4.6,0.0,0.0,0.0,15.0,2.9,89.3,2.0,60.9,49.8,9.2,5.8,38.4,15.4,5.8,16.9,12.8,0.0,0.0,7.3,15.9,9.5,28.5,0.0,14.3,11.6,62.6,62.6,23.0,8.8,0.0,72.7,92.5,0.0,11.7,2.1,0.0,0.6,0.0,73.0,2.69,1.3,23.8,1.0,16.2,19.7,4.5,9.3,15.1,0.2,1.3,61.0,538,low,109.75325328433956,96.0217004114194,94.93306787653705,140.85835928408048,105.58967157496109,76.56519349050438,78.73535502538935,100.0,94.08219438116937,113,013007,48
4783,"Census Tract 110.01, Dallas County, Texas",26.1,40.0,5.6,36.0,0.0,42.4,8.5,4.5,96.3,0.0,92.3,13.7,1.6,2.0,23.7,19.5,16.8,6.0,7.5,0.0,9.2,15.0,11.4,0.5,32.2,0.4,9.6,0.0,43.6,43.6,19.0,14.9,11.1,11.3,97.1,2.8,3.0,1.3,0.0,0.0,1.3,55.4,2.57,8.4,21.7,48.7,34.8,6.7,0.0,6.2,26.2,0.0,0.0,26.1,2369,high,58.94847438746091,78.40583684977217,52.61333282283949,91.40048293063771,67.84179887023858,81.94123199153641,156.01302811940906,100.0,100.74031890660598,113,011001,48
4784,"Census Tract 122.06, Dallas County, Texas",17.7,34.0,6.5,20.0,0.0,0.0,14.2,6.7,93.5,0.0,86.3,28.7,3.2,1.9,40.2,23.7,9.4,6.8,12.9,0.0,11.7,12.8,14.2,5.0,30.5,3.5,16.4,7.0,64.7,64.7,14.6,24.4,0.0,74.8,92.5,1.8,11.0,4.1,0.0,0.0,0.0,65.6,2.87,4.8,28.3,6.9,26.0,27.8,2.9,5.7,15.8,0.7,0.4,47.2,2058,high,85.6897483726065,80.91463760048491,76.3864693607979,72.26901264238832,83.09170750517255,68.41442544055262,108.19695462419867,100.0,101.60876993166292,113,012206,48
4785,"Census Tract 125, Dallas County, Texas",18.7,29.0,4.3,77.0,23.3,18.3,15.0,6.1,90.6,0.4,69.5,64.8,3.7,7.3,14.3,18.9,14.7,7.1,13.3,0.0,7.2,14.3,8.2,0.6,20.9,1.2,7.7,0.9,40.1,40.1,36.8,18.6,12.6,35.2,94.3,2.8,6.6,0.0,0.0,0.0,0.6,75.6,3.37,0.6,29.5,46.8,26.8,14.8,0.0,9.5,13.0,0.3,0.0,78.3,2266,high,66.84635682243028,69.16900607346112,62.738391051042996,63.592355557887856,63.203043391931665,94.68764585688652,168.3519977074818,100.0,116.66192103265003,113,012500,48
4786,"Census Tract 136.05, Dallas County, Texas",5.4,20.1,3.6,0.0,0.0,100.0,3.2,7.8,84.3,2.3,88.3,10.8,13.3,3.4,56.8,10.2,7.9,15.4,15.3,0.0,1.6,4.2,14.7,23.1,30.9,0.7,0.7,26.3,86.0,86.0,4.6,5.2,0.0,52.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,85.8,2.87,2.8,20.6,0.0,0.8,2.0,16.1,8.2,19.9,0.0,4.2,83.0,776,low,181.47717842323652,155.37512043755024,165.3680979637677,148.20139927914457,141.19211987096662,149.0550029560329,125.58648414349587,100.0,92.34529233105548,113,013605,48
4787,"Census Tract 137.12, Dallas County, Texas",22.5,17.9,1.5,0.0,0.0,6.0,9.3,7.8,89.4,0.0,68.8,58.6,5.5,5.8,23.9,11.1,17.4,4.3,10.1,0.0,2.5,6.2,19.4,0.7,24.2,1.2,6.2,0.9,72.7,72.7,11.8,7.6,0.0,23.5,91.0,0.0,10.3,0.0,0.0,0.0,0.0,82.3,3.07,0.0,24.5,2.3,49.2,32.8,0.0,5.2,11.7,1.1,0.0,78.4,1,low,82.08107615340076,82.44162137357579,73.95261340939692,83.64316048894243,77.81512314859845,149.14171325443664,45.578223769586536,100.0,105.66154138192867,113,013712,48
4788,"Census Tract 4.01, Dallas County, Texas",11.0,51.7,10.5,39.0,,,10.4,5.4,69.7,2.7,66.6,54.9,1.9,2.2,37.8,18.1,9.9,6.9,15.3,1.0,6.8,11.6,11.9,0.6,9.5,0.8,11.7,0.0,37.5,37.5,29.0,19.1,50.6,40.7,89.4,8.3,4.6,56.4,2.7,32.4,6.9,11.1,3.05,16.7,10.0,22.7,36.5,12.8,0.0,6.4,7.3,0.1,1.0,70.0,3209,high,70.09655166886725,72.66737498846116,77.64417303188672,84.32742475472654,67.3779233224079,107.78090091585159,113.80184430397213,100.0,101.31928625664395,113,000401,48
4789,"Census Tract 5, Dallas County, Texas",0.9,77.2,11.7,0.0,,,2.3,3.5,60.5,1.5,84.2,18.8,7.3,0.8,64.6,10.8,4.4,19.6,14.6,0.0,3.5,2.3,15.1,10.3,7.2,0.7,3.2,27.9,86.0,86.0,8.0,1.5,0.0,,83.8,10.6,4.9,73.5,18.8,28.7,2.6,20.4,1.59,15.2,6.9,15.7,1.8,23.7,21.5,1.2,10.2,1.8,0.3,78.8,5003,high,111.39655908204789,155.04440313982496,120.15057015780641,140.25322762046187,155.74621518415458,120.18047358758675,117.1894149895495,100.0,64.55485952923314,113,000500,48
4790,"Census Tract 9, Dallas County, Texas",9.0,71.4,16.7,0.0,50.8,21.8,10.2,3.7,63.2,3.1,70.4,37.6,7.1,3.7,46.9,20.0,7.2,11.6,22.7,0.0,7.9,10.6,12.5,7.6,13.7,1.7,14.4,9.6,60.6,60.6,21.7,21.4,56.0,54.1,88.1,0.0,8.3,54.6,5.8,22.3,7.9,18.1,2.11,12.6,12.1,0.0,6.2,3.4,12.8,4.4,7.4,0.3,0.0,81.6,3116,high,93.78109478653046,105.36704780104655,111.47712668542731,126.37476565831697,118.2302802533474,103.96564778608695,103.82390883008968,100.0,92.63477600607447,113,000900,48
4791,"Census Tract 13.02, Dallas County, Texas",13.1,66.3,10.6,0.0,0.0,18.4,15.0,4.9,71.6,0.0,86.9,23.1,7.7,6.2,46.3,13.3,9.9,9.8,20.6,0.0,9.9,8.8,10.8,4.1,16.3,1.3,19.9,6.8,51.8,51.8,22.0,23.6,38.6,36.9,76.4,8.3,15.7,25.4,3.5,4.9,6.1,14.5,2.45,17.6,8.9,6.6,0.0,0.0,33.7,7.0,8.6,0.0,0.6,69.3,1210,high,81.79543227859133,103.0546104458582,83.59017554606888,135.64491725905876,145.54095313187935,83.06846587078506,44.900709632471056,100.0,90.0294229309036,113,001302,48
4792,"Census Tract 14, Dallas County, Texas",15.2,53.7,11.0,0.0,0.0,0.0,8.7,6.4,64.0,0.0,79.3,40.2,10.0,4.8,38.2,19.4,10.2,6.3,18.9,1.2,6.0,10.4,8.8,6.3,10.9,3.3,17.0,9.9,46.6,46.6,23.6,19.3,23.8,47.5,85.9,0.0,12.4,44.5,0.0,10.9,6.3,19.0,2.48,16.7,10.5,4.8,1.8,6.9,40.8,8.8,7.1,1.7,0.0,77.3,1384,high,86.91653760385967,83.30458682232764,80.0417839207203,97.61006477115467,137.24917771440573,79.60005393463537,77.70881845400226,100.0,86.84510250569481,113,001400,48
4793,"Census Tract 44, Dallas County, Texas",6.3,35.3,8.1,0.0,0.0,100.0,2.5,5.3,82.1,1.2,87.2,15.9,6.8,4.5,54.9,9.9,4.6,11.7,20.4,0.0,2.2,2.3,15.1,24.4,22.2,0.0,0.8,30.9,86.8,86.8,6.4,3.3,0.0,0.0,95.0,0.0,0.0,4.0,0.7,0.0,1.0,68.8,2.07,4.7,21.3,0.8,1.0,5.3,37.8,3.1,18.9,1.0,0.5,80.7,1080,low,177.17089785638868,146.31398322565573,146.0186713121606,162.14502926660225,163.69008394075516,95.29461794571272,70.56412391714815,100.0,73.52885345482161,113,004400,48
4794,"Census Tract 46, Dallas County, Texas",2.6,64.8,8.4,0.0,0.0,19.4,6.2,3.7,75.4,2.5,89.5,23.2,9.3,2.6,62.0,10.5,9.3,5.7,21.6,0.0,13.5,10.8,9.2,12.6,23.2,0.6,16.7,25.1,70.3,70.3,9.0,2.8,0.0,0.0,81.3,8.4,7.3,34.3,1.3,11.8,20.4,42.2,2.81,12.8,17.9,5.9,2.0,19.4,12.5,5.0,17.1,0.0,0.4,75.5,692,low,115.8860614171998,127.88424506413773,105.99324871897953,117.0999591986243,129.6532156186782,78.2126891601755,38.864674592715005,100.0,100.16135155656801,113,004600,48
4795,"Census Tract 88.01, Dallas County, Texas",22.4,39.8,4.3,0.0,0.0,9.1,26.8,3.7,91.3,0.0,87.0,27.4,0.0,7.3,13.8,26.2,4.1,8.8,6.8,1.3,16.1,16.0,6.4,2.3,44.3,0.0,24.4,3.0,36.0,36.0,30.1,12.1,12.8,6.0,90.8,0.0,9.7,9.6,0.5,1.1,4.3,62.8,3.03,2.1,18.2,59.5,13.9,4.1,1.7,3.1,25.9,0.6,0.0,22.9,1630,high,75.71497322238942,65.98326835396698,48.91814869409294,70.71196232330817,63.31901227888934,74.05059483679587,60.360350397560545,100.0,110.00379650721341,113,008801,48
4796,"Census Tract 92.02, Dallas County, Texas",26.6,18.1,4.0,31.0,0.0,0.0,22.2,4.6,97.3,0.2,66.6,72.2,0.1,4.3,3.8,22.3,24.1,6.9,8.2,0.0,8.7,10.7,12.1,0.2,21.6,0.8,20.5,0.2,33.2,33.2,29.3,26.7,100.0,60.4,95.6,0.0,5.4,0.0,0.0,0.8,0.7,62.1,4.29,2.6,27.3,55.9,12.5,0.0,0.0,9.3,8.5,0.2,0.0,84.1,2490,high,51.07221439719822,62.807865550026754,49.6049926297452,58.92353203012286,62.85513673105866,86.79700870214597,137.28900105730864,100.0,127.0833333333334,113,009202,48
4797,"Census Tract 96.04, Dallas County, Texas",8.9,44.2,2.7,0.0,0.0,0.0,7.2,4.9,79.9,0.0,74.0,35.8,4.8,0.0,37.7,20.4,10.9,7.6,23.9,0.0,3.8,13.6,5.7,16.1,31.5,1.5,2.4,26.0,63.7,63.7,21.8,3.8,0.0,33.1,90.9,0.0,1.4,21.4,0.0,15.1,6.6,51.8,2.18,7.2,25.7,4.4,3.2,3.3,38.6,5.2,22.9,0.8,0.0,83.4,1064,low,162.72710479232074,93.71443051400799,79.99647759251106,111.06726199824202,194.3638545410596,103.01183450364577,92.18298411056016,100.0,80.76594533029618,113,009604,48
4798,"Census Tract 96.07, Dallas County, Texas",12.7,28.6,5.2,0.0,21.6,1.5,6.4,6.3,88.7,0.0,82.9,30.7,11.8,2.1,50.7,17.6,5.6,10.1,19.6,0.6,0.5,2.1,15.4,10.3,27.4,0.0,2.5,8.2,74.2,74.2,14.2,3.3,0.0,20.5,85.4,4.6,17.3,11.1,0.5,1.5,4.3,79.2,2.84,1.9,26.4,2.8,3.9,18.2,3.7,9.1,17.8,0.0,0.0,89.7,1273,high,129.32839388432632,131.1242410902899,128.12629617576303,136.23841177530008,110.69230260109867,180.4441309781876,72.47348193992813,100.0,93.7927107061504,113,009607,48
4799,"Census Tract 96.08, Dallas County, Texas",11.6,24.6,1.0,59.0,0.0,50.0,1.8,3.4,82.3,0.0,80.9,23.2,10.1,6.5,54.8,9.7,3.7,14.8,21.7,0.5,3.3,6.1,8.1,19.2,34.4,0.5,1.4,24.8,82.4,82.4,9.9,1.8,0.0,16.7,97.2,0.0,8.0,0.7,0.0,0.0,2.0,83.3,2.31,2.7,27.2,0.8,0.7,9.0,9.9,5.4,22.3,0.0,0.7,93.2,651,low,144.6530170643404,130.00548648157869,164.51815124656213,134.544043117168,121.12950242728924,146.45369400392065,68.83954247721786,100.0,87.13458618071378,113,009608,48
4800,"Census Tract 61, Dallas County, Texas",22.3,36.5,4.9,12.0,0.0,22.6,15.7,5.3,82.3,0.0,80.8,39.0,0.6,3.8,21.1,23.9,11.6,5.6,11.6,0.0,20.0,17.5,9.3,0.5,28.7,0.5,25.7,0.4,41.6,41.6,20.3,28.0,31.2,66.1,89.9,2.1,2.5,10.0,0.0,1.3,0.0,51.0,3.07,7.2,23.3,20.1,20.9,26.6,0.0,7.1,16.5,0.6,0.2,46.9,2258,high,68.62281135859558,68.3602989313673,58.16426415503698,77.67795874334837,79.55465645296354,65.46627529482538,89.57558121923695,100.0,110.00379650721341,113,006100,48
4801,"Census Tract 78.19, Dallas County, Texas",15.5,61.3,7.0,66.0,0.0,0.0,5.3,4.1,65.9,0.0,69.5,53.2,0.9,3.2,21.8,43.0,13.1,3.6,20.2,0.0,8.4,17.6,2.9,0.0,6.6,0.7,17.1,0.0,39.5,39.5,34.7,20.2,14.3,56.2,78.1,0.0,12.4,59.0,0.0,25.5,12.4,3.9,1.52,11.3,8.2,15.2,0.0,37.0,0.0,8.7,5.4,0.4,0.0,58.3,2826,high,43.249441506999446,56.98672436428443,55.589052459623126,54.25936336130878,65.23249891369095,70.40876230383869,45.14707840960396,100.0,83.08181473044803,113,007819,48
4802,"Census Tract 79.03, Dallas County, Texas",5.1,49.8,13.5,15.0,0.0,0.0,1.7,4.8,84.4,0.0,89.2,17.1,10.3,3.4,70.2,2.6,7.7,16.0,17.5,0.0,6.7,4.0,15.5,21.3,28.8,0.5,0.5,31.6,87.0,87.0,4.8,3.2,5.2,22.7,87.8,0.0,10.5,33.4,3.1,7.1,1.0,58.3,2.26,9.3,16.6,0.8,2.9,0.0,18.2,7.1,26.5,1.0,1.4,92.2,898,low,152.25387539044422,164.85740545826678,164.46197139958267,166.75566705748085,159.8051262276731,127.20400775828986,44.10001110678913,100.0,77.29214123006838,113,007903,48
4803,"Census Tract 88.02, Dallas County, Texas",18.6,48.4,5.7,79.0,0.0,81.9,20.6,4.9,96.9,0.0,85.0,33.7,0.2,8.8,9.8,27.1,9.7,9.4,4.5,0.0,29.0,11.8,2.9,0.5,32.7,3.9,33.8,0.0,21.5,21.5,30.4,31.7,100.0,61.3,89.9,4.1,5.2,1.5,0.5,0.0,0.0,56.9,2.56,5.3,24.4,49.0,6.9,1.8,0.0,5.6,19.0,2.5,0.0,32.3,3618,high,42.91486262574858,63.967959820953645,44.6176720204708,70.25345871664331,49.8666213917993,68.5878460373601,96.80239868180203,100.0,100.45083523158699,113,008802,48
4804,"Census Tract 89, Dallas County, Texas",29.7,47.0,8.6,0.0,11.7,29.9,8.8,3.9,89.6,0.0,86.3,27.7,0.0,11.5,12.9,27.6,12.7,7.1,17.8,0.0,15.0,14.1,10.2,0.0,31.6,2.7,35.0,0.0,34.9,34.9,23.2,30.2,0.0,67.8,92.4,0.0,6.5,1.1,2.8,0.0,2.6,29.5,2.44,10.3,16.9,39.4,29.1,4.7,0.0,5.2,12.6,0.0,0.0,30.6,1857,high,49.49719000382681,63.8155198165334,59.76992042677285,67.22081811012397,66.27621889631,61.13076037463827,68.63423516294044,100.0,103.34567198177682,113,008900,48
4805,"Census Tract 91.05, Dallas County, Texas",17.8,27.6,2.6,72.0,8.4,27.7,12.8,1.6,96.2,1.0,63.8,80.2,0.6,2.5,5.3,18.1,15.4,3.1,12.1,0.0,10.9,15.1,12.7,0.0,21.0,0.8,24.8,0.0,30.1,30.1,41.0,25.2,63.0,57.9,94.7,0.0,4.0,0.0,0.0,0.0,0.0,64.5,4.13,2.1,27.6,71.8,12.5,0.9,0.0,9.9,9.9,0.0,0.0,82.2,1878,high,57.52822117725316,66.18738293615678,55.11424213999017,49.748805037874796,59.550023452764975,73.53033304637341,76.64122041975969,100.0,123.32004555808662,113,009105,48
4806,"Census Tract 92.01, Dallas County, Texas",16.7,22.8,1.7,56.0,0.0,27.0,15.2,4.4,97.1,0.6,63.9,73.7,0.1,6.4,8.9,20.8,14.3,5.5,7.7,0.0,11.2,18.0,11.8,0.5,24.4,2.1,19.8,0.0,35.0,35.0,32.1,25.5,27.6,34.9,91.2,0.0,11.0,7.2,3.8,2.2,0.8,73.4,3.74,2.3,26.7,59.6,12.8,2.7,0.4,7.7,10.9,0.0,0.0,83.8,1706,high,50.79795075644496,56.23227552884866,48.066389723759016,50.50056475844712,58.27436569623058,80.55386721707653,134.59947524027447,100.0,119.84624145785882,113,009201,48
4807,"Census Tract 93.03, Dallas County, Texas",29.6,17.3,4.4,17.0,0.0,21.5,13.6,2.0,96.4,0.0,65.1,72.3,0.5,0.6,14.7,22.2,8.0,2.0,6.3,0.0,5.6,12.8,6.5,0.0,33.0,0.0,23.3,0.0,28.1,28.1,32.8,23.0,43.5,46.5,93.1,3.1,0.5,0.0,0.0,0.0,0.0,68.0,3.28,1.9,28.5,59.6,5.4,0.0,0.0,11.2,14.4,0.0,0.0,81.2,2197,high,58.06650624810914,66.91599448270776,56.45349720185564,52.26941115979379,43.95220815695799,92.08633690477424,86.24960272794281,100.0,122.74107820804868,113,009303,48
4808,"Census Tract 100, Dallas County, Texas",12.2,70.9,10.0,48.0,0.0,0.0,18.3,4.4,46.2,0.2,89.3,24.1,3.6,5.1,51.6,12.3,7.6,7.1,17.3,0.8,3.9,12.1,12.6,6.5,23.9,0.6,11.3,12.8,59.2,59.2,16.0,12.9,0.0,24.4,84.8,12.2,6.6,79.1,6.4,27.4,10.7,9.1,1.95,10.7,15.2,63.7,11.6,11.6,0.0,1.4,8.2,1.0,0.5,49.1,18500,high,106.31414655257048,66.9469992293695,102.06428393667323,126.77973838704635,,120.61402507960544,214.27924391133993,100.0,89.73993925588464,113,010000,48
4809,"Census Tract 101.01, Dallas County, Texas",24.3,17.2,3.1,53.0,0.0,1.3,22.7,2.1,91.1,0.0,64.6,63.5,0.0,10.2,11.1,15.0,10.5,3.5,8.9,0.0,18.3,14.1,6.2,2.2,23.8,2.1,40.9,1.7,17.6,17.6,46.6,29.2,47.6,62.0,84.4,0.0,3.3,3.5,0.0,0.5,4.5,53.2,3.96,12.3,31.9,25.3,34.6,10.8,0.4,13.0,11.6,0.0,0.0,57.6,2123,high,62.66298278338886,63.69150082988644,58.99608834095883,70.4931839526153,75.6696987398815,79.33992303942415,103.82390883008968,100.0,118.10933940774493,113,010101,48
4810,"Census Tract 108.03, Dallas County, Texas",24.5,24.9,4.6,0.0,5.5,0.0,8.7,3.9,93.0,1.0,80.8,36.2,3.1,10.6,29.9,15.6,10.7,8.4,10.2,0.0,7.6,8.5,18.4,1.6,28.8,0.0,7.6,2.1,63.2,63.2,18.9,13.1,7.4,36.6,85.5,0.0,11.1,4.7,0.0,0.0,1.4,67.5,2.76,3.9,32.6,14.9,43.6,20.6,0.0,7.6,18.5,0.7,0.0,52.9,2861,high,77.9170485122548,78.62287007640437,66.61298823949818,96.67211069254584,80.25046977470957,86.79700870214597,150.90087599390137,100.0,96.39806378132124,113,010803,48
4811,"Census Tract 110.02, Dallas County, Texas",30.2,28.2,4.5,0.0,0.0,36.8,7.6,4.3,94.4,0.0,93.9,17.2,0.5,8.8,36.1,21.3,6.0,6.6,16.7,0.0,13.2,8.8,11.3,0.9,46.3,2.0,18.8,1.2,50.3,50.3,20.6,21.4,43.0,61.1,92.4,2.6,22.3,0.0,0.0,0.7,0.7,78.4,2.98,0.0,21.5,26.4,39.6,23.2,0.0,7.4,24.2,0.0,0.0,25.8,2099,high,64.54413547287076,85.03310144871983,76.5676946736349,94.7589636637209,73.06039878333385,121.48112806364286,75.79946043122229,100.0,101.60876993166292,113,011002,48
4812,"Census Tract 111.01, Dallas County, Texas",30.8,22.7,4.1,0.0,0.0,36.6,4.6,11.1,97.3,0.0,92.7,15.4,0.9,7.8,40.8,10.6,11.8,13.8,12.6,0.0,6.8,17.7,13.5,7.1,43.3,0.9,11.2,8.2,57.1,57.1,10.2,13.8,45.0,32.2,91.1,0.0,28.5,1.9,0.0,0.8,0.6,75.5,2.78,1.8,34.3,21.1,48.8,13.2,0.0,2.3,27.3,0.0,0.0,24.8,1695,high,81.06937334580884,101.88934871715433,93.64636815539433,117.8749932139512,78.80085868773867,104.65933017331687,93.51748165336335,100.0,95.52961275626429,113,011101,48
