,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER
509,17,031,62800,1400000US17031062800,17031062800,628.0,CT,325609,0
510,17,031,80201,1400000US17031080201,17031080201,802.01,CT,135375,0
511,17,031,81000,1400000US17031081000,17031081000,810.0,CT,298829,0
512,17,031,81700,1400000US17031081700,17031081700,817.0,CT,359199,12366
526,17,031,10503,1400000US17031010503,17031010503,105.03,CT,194214,0
527,17,031,20200,1400000US17031020200,17031020200,202.0,CT,1241961,0
528,17,031,20602,1400000US17031020602,17031020602,206.02,CT,492027,0
531,17,031,805112,1400000US17031805112,17031805112,8051.12,CT,2995546,20794
532,17,031,808001,1400000US17031808001,17031808001,8080.01,CT,2202703,0
533,17,031,815900,1400000US17031815900,17031815900,8159.0,CT,662838,0
534,17,031,809900,1400000US17031809900,17031809900,8099.0,CT,765551,0
535,17,031,803800,1400000US17031803800,17031803800,8038.0,CT,3334531,0
536,17,031,804710,1400000US17031804710,17031804710,8047.1,CT,2204120,33342
537,17,031,805600,1400000US17031805600,17031805600,8056.0,CT,1890905,0
544,17,031,802403,1400000US17031802403,17031802403,8024.03,CT,561475,0
545,17,031,803014,1400000US17031803014,17031803014,8030.14,CT,1266240,28253
546,17,031,804508,1400000US17031804508,17031804508,8045.08,CT,936040,0
547,17,031,221600,1400000US17031221600,17031221600,2216.0,CT,327555,0
548,17,031,241500,1400000US17031241500,17031241500,2415.0,CT,302473,0
549,17,031,243300,1400000US17031243300,17031243300,2433.0,CT,327093,0
550,17,031,261000,1400000US17031261000,17031261000,2610.0,CT,499036,0
551,17,031,310400,1400000US17031310400,17031310400,3104.0,CT,124462,0
552,17,031,380700,1400000US17031380700,17031380700,3807.0,CT,244481,0
560,17,031,431301,1400000US17031431301,17031431301,4313.01,CT,404025,0
561,17,031,480300,1400000US17031480300,17031480300,4803.0,CT,415735,0
562,17,031,491300,1400000US17031491300,17031491300,4913.0,CT,646033,0
563,17,031,570300,1400000US17031570300,17031570300,5703.0,CT,980167,0
564,17,031,611300,1400000US17031611300,17031611300,6113.0,CT,327029,0
565,17,031,670800,1400000US17031670800,17031670800,6708.0,CT,326299,0
